timestamp_iso,track_id,x_world,y_world,z_world
2026-03-07T12:17:02.309692,0,0.615146815776825,0.5718757510185242,2.078000068664551
2026-03-07T12:17:02.344911,0,0.6117178201675415,0.5718757510185242,2.078000068664551
2026-03-07T12:17:02.389301,0,0.6075965762138367,0.5680229067802429,2.064000129699707
2026-03-07T12:17:02.421469,0,0.6096572279930115,0.5699493288993835,2.071000099182129
2026-03-07T12:17:02.500900,0,0.6096572279930115,0.5699493288993835,2.071000099182129
2026-03-07T12:17:02.537950,0,0.6117178201675415,0.5718757510185242,2.078000068664551
2026-03-07T12:17:02.583273,0,0.6137784719467163,0.5738021731376648,2.0850000381469727
2026-03-07T12:17:02.632181,0,0.6096572279930115,0.5733672976493835,2.071000099182129
2026-03-07T12:17:02.671477,0,0.6117178201675415,0.5718757510185242,2.078000068664551
2026-03-07T12:17:02.715669,0,0.6158391237258911,0.5757285952568054,2.0920000076293945
2026-03-07T12:17:02.741366,0,0.6137784719467163,0.5738021731376648,2.0850000381469727
2026-03-07T12:17:02.786717,0,0.6075965762138367,0.5714293122291565,2.064000129699707
2026-03-07T12:17:02.816033,0,0.6096572279930115,0.5699493288993835,2.071000099182129
2026-03-07T12:17:02.845085,0,0.6096572279930115,0.5699493288993835,2.071000099182129
2026-03-07T12:17:02.870253,0,0.6075965762138367,0.5714293122291565,2.064000129699707
2026-03-07T12:17:02.914968,0,0.6055359244346619,0.5694913268089294,2.057000160217285
2026-03-07T12:17:02.956347,0,0.6096572279930115,0.5699493288993835,2.071000099182129
2026-03-07T12:17:02.984646,0,0.6130746006965637,0.5733672976493835,2.071000099182129
2026-03-07T12:17:03.021921,0,0.6130746006965637,0.5733672976493835,2.071000099182129
2026-03-07T12:17:03.061378,0,0.615146815776825,0.5753052234649658,2.078000068664551
2026-03-07T12:17:03.100896,0,0.6130746006965637,0.5733672976493835,2.071000099182129
2026-03-07T12:17:03.130019,0,0.615146815776825,0.5753052234649658,2.078000068664551
2026-03-07T12:17:03.154388,0,0.6075965762138367,0.5714293122291565,2.064000129699707
2026-03-07T12:17:03.178272,0,0.6110024452209473,0.5748357176780701,2.064000129699707
2026-03-07T12:17:03.203288,0,0.615146815776825,0.5753052234649658,2.078000068664551
2026-03-07T12:17:03.238072,0,0.6130746006965637,0.5767852067947388,2.071000099182129
2026-03-07T12:17:03.266984,0,0.6130746006965637,0.5767852067947388,2.071000099182129
2026-03-07T12:17:03.302191,0,0.6130746006965637,0.5767852067947388,2.071000099182129
2026-03-07T12:17:03.340750,0,0.615146815776825,0.5787347555160522,2.078000068664551
2026-03-07T12:17:03.371323,0,0.6110024452209473,0.5714293122291565,2.064000129699707
2026-03-07T12:17:03.402773,0,0.6117178201675415,0.5753052234649658,2.078000068664551
2026-03-07T12:17:03.439007,0,0.6117178201675415,0.5753052234649658,2.078000068664551
2026-03-07T12:17:03.471849,0,0.615146815776825,0.5753052234649658,2.078000068664551
2026-03-07T12:17:03.507388,0,0.608930230140686,0.5694913268089294,2.057000160217285
2026-03-07T12:17:03.539865,0,0.6192911863327026,0.5791811943054199,2.0920000076293945
2026-03-07T12:17:03.570587,0,0.6110024452209473,0.5714293122291565,2.064000129699707
2026-03-07T12:17:03.602877,0,0.615146815776825,0.5753052234649658,2.078000068664551
2026-03-07T12:17:03.635371,0,0.6110024452209473,0.5714293122291565,2.064000129699707
2026-03-07T12:17:03.669994,0,0.6130746006965637,0.5733672976493835,2.071000099182129
2026-03-07T12:17:03.702596,0,0.6096572279930115,0.5733672976493835,2.071000099182129
2026-03-07T12:17:03.740890,0,0.615146815776825,0.5787347555160522,2.078000068664551
2026-03-07T12:17:03.772347,0,0.6130746006965637,0.5733672976493835,2.071000099182129
2026-03-07T12:17:03.804063,0,0.6096572279930115,0.5733672976493835,2.071000099182129
2026-03-07T12:17:03.838063,0,0.608930230140686,0.5694913268089294,2.057000160217285
