timestamp,x,y,z
1.782570764709360361e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.782570764795605659e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.782570764895798922e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.782570765001055479e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.782570765093944073e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.782570765196660280e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.782570765296335936e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.782570765393267870e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.782570765494187117e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.782570765593880177e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.782570765693508148e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.782570765793084383e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.782570765894384623e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.782570765993240118e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.782570766093016386e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.782570766194602251e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.782570766295057774e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.782570766396522284e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.782570766493200779e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.782570766593487024e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.782570766693398237e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.782570766794024944e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.782570766893138409e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.782570766994147778e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.782570767093799591e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.782570767194019794e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.782570767293533325e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.782570767393420458e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.782570767510807037e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.782570767593580961e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.782570767908100605e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.782570767908105135e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.782570767908107042e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.782570767994910955e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.782570768094288349e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.782570768193295479e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.782570768295565367e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.782570768395686150e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.782570768494464159e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.782570768593368530e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.782570768693268538e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.782570768796234131e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.782570768894056082e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.782570768993825436e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.782570769094636440e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.782570769193253040e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.782570769292996168e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.782570769393384695e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.782570769493268728e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.782570769593567133e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.782570769695430756e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
