timestamp_iso,track_id,x_world,y_world,z_world
2026-03-21T12:13:40.855799,0,0.8693064451217651,0.42063719034194946,1.725000023841858
2026-03-21T12:13:40.891424,0,0.8050380349159241,0.3814917504787445,1.6080000400543213
2026-03-21T12:13:40.924300,0,0.8501170873641968,0.3955554664134979,1.715000033378601
2026-03-21T12:13:40.956327,0,0.846919059753418,0.3796767592430115,1.7200000286102295
2026-03-21T12:13:40.990885,0,0.8452285528182983,0.36559659242630005,1.7340000867843628
2026-03-21T12:13:41.025075,0,0.8452976942062378,0.3631879687309265,1.7640000581741333
2026-03-21T12:13:41.055745,0,0.8225835561752319,0.3563525080680847,1.7590000629425049
2026-03-21T12:13:41.091917,0,0.8097454309463501,0.3554588258266449,1.7690000534057617
2026-03-21T12:13:41.129809,0,0.7893117666244507,0.3583783805370331,1.7690000534057617
2026-03-21T12:13:41.156146,0,0.7875036597251892,0.3656715452671051,1.8050000667572021
2026-03-21T12:13:41.191789,0,0.7666541337966919,0.36865049600601196,1.8050000667572021
2026-03-21T12:13:41.224331,0,0.7487831115722656,0.36865049600601196,1.8050000667572021
2026-03-21T12:13:41.257236,0,0.7602992057800293,0.38974764943122864,1.8930001258850098
2026-03-21T12:13:41.292343,0,0.7239287495613098,0.3835325241088867,1.8480000495910645
2026-03-21T12:13:41.324498,0,0.7319786548614502,0.39785274863243103,1.9170000553131104
2026-03-21T12:13:41.357748,0,0.7116791009902954,0.40165024995803833,1.90500009059906
2026-03-21T12:13:41.387414,0,0.7000367641448975,0.40351927280426025,1.8990000486373901
2026-03-21T12:13:41.425487,0,0.7069215774536133,0.41755589842796326,1.9350000619888306
2026-03-21T12:13:41.457624,0,0.6812350749969482,0.4129214882850647,1.8990000486373901
2026-03-21T12:13:41.497782,0,0.6760814785957336,0.42581191658973694,1.9290001392364502
2026-03-21T12:13:41.519081,0,0.6748818755149841,0.4385583996772766,1.9720001220703125
2026-03-21T12:13:41.559127,0,0.6702563762664795,0.44741401076316833,1.9970000982284546
2026-03-21T12:13:41.591289,0,0.6465460658073425,0.4402446448802948,1.9650001525878906
2026-03-21T12:13:41.622810,0,0.6397021412849426,0.44450142979621887,1.9840000867843628
2026-03-21T12:13:41.656762,0,0.621346652507782,0.43299856781959534,1.9470001459121704
2026-03-21T12:13:41.691643,0,0.6073410511016846,0.42766115069389343,1.9230000972747803
2026-03-21T12:13:41.728495,0,0.6108783483505249,0.4402446448802948,1.9650001525878906
2026-03-21T12:13:41.755691,0,0.6170591115951538,0.4518948793411255,2.017000198364258
2026-03-21T12:13:41.792187,0,0.5863847136497498,0.4389003813266754,1.9590001106262207
