timestamp,frame_x,frame_y,world_x_m,world_y_m,world_x_smooth_m,world_y_smooth_m,time_elapsed
1775307780.920414,1829,664,-2.3290,1.3663,-2.3290,1.3663,0.000
1775307782.5333884,1829,664,-2.3290,1.3663,-2.3290,1.3663,1.613
1775307782.6918693,1829,664,-2.3290,1.3663,-2.3290,1.3663,1.771
1775307782.7864676,1829,664,-2.3290,1.3663,-2.3290,1.3663,1.866
1775307782.8864799,1829,664,-2.3290,1.3663,-2.3290,1.3663,1.966
1775307782.9899065,1829,664,-2.3290,1.3663,-2.3290,1.3663,2.069
1775307783.0837,1829,664,-2.3290,1.3663,-2.3290,1.3663,2.163
1775307783.192563,1829,664,-2.3290,1.3663,-2.3290,1.3663,2.272
1775307783.2984478,1829,664,-2.3290,1.3663,-2.3290,1.3663,2.378
1775307783.4027205,1829,664,-2.3290,1.3663,-2.3290,1.3663,2.482
1775307783.501533,1829,664,-2.3290,1.3663,-2.3290,1.3663,2.581
1775307783.605472,1829,664,-2.3290,1.3663,-2.3290,1.3663,2.685
1775307783.695751,1829,664,-2.3290,1.3663,-2.3290,1.3663,2.775
1775307783.7727306,1829,664,-2.3290,1.3663,-2.3290,1.3663,2.852
1775307783.892948,1829,664,-2.3290,1.3663,-2.3290,1.3663,2.973
1775307783.9809842,1829,664,-2.3290,1.3663,-2.3290,1.3663,3.061
1775307784.0589404,1829,664,-2.3290,1.3663,-2.3290,1.3663,3.139
1775307784.1284397,1829,664,-2.3290,1.3663,-2.3290,1.3663,3.208
1775307784.2030408,1829,664,-2.3290,1.3663,-2.3290,1.3663,3.283
1775307784.2735138,1829,664,-2.3290,1.3663,-2.3286,1.3663,3.353
1775307784.3533897,1829,664,-2.3290,1.3663,-2.3300,1.3663,3.433
1775307784.4300787,1830,664,-2.3328,1.3663,-2.3318,1.3663,3.510
1775307784.5009139,1830,664,-2.3328,1.3663,-2.3331,1.3663,3.580
1775307784.5705628,1830,664,-2.3328,1.3663,-2.3328,1.3663,3.650
1775307784.6489542,1830,664,-2.3328,1.3663,-2.3328,1.3663,3.729
1775307784.7183144,1830,664,-2.3328,1.3663,-2.3328,1.3663,3.798
1775307784.7899542,1830,664,-2.3328,1.3663,-2.3328,1.3663,3.870
1775307784.8599985,1830,664,-2.3328,1.3663,-2.3328,1.3663,3.940
1775307784.9380078,1830,664,-2.3328,1.3663,-2.3328,1.3663,4.018
1775307785.0208135,1830,664,-2.3328,1.3663,-2.3328,1.3663,4.100
1775307785.107477,1830,664,-2.3328,1.3663,-2.3328,1.3663,4.187
1775307785.18647,1830,664,-2.3328,1.3663,-2.3328,1.3663,4.266
1775307785.264227,1830,664,-2.3328,1.3663,-2.3328,1.3663,4.344
1775307785.345598,1830,664,-2.3328,1.3663,-2.3328,1.3663,4.425
1775307785.418415,1830,664,-2.3328,1.3663,-2.3328,1.3663,4.498
1775307785.5012734,1830,664,-2.3328,1.3663,-2.3328,1.3663,4.581
1775307785.572125,1830,664,-2.3328,1.3663,-2.3328,1.3663,4.652
1775307785.6411104,1830,664,-2.3328,1.3663,-2.3328,1.3663,4.721
1775307785.7173965,1830,664,-2.3328,1.3663,-2.3328,1.3663,4.797
1775307785.7872543,1830,664,-2.3328,1.3663,-2.3328,1.3663,4.867
1775307785.857763,1830,664,-2.3328,1.3663,-2.3328,1.3663,4.937
1775307785.9279606,1830,664,-2.3328,1.3663,-2.3328,1.3663,5.008
1775307785.9972863,1830,664,-2.3328,1.3663,-2.3328,1.3663,5.077
1775307786.0702655,1830,664,-2.3328,1.3663,-2.3328,1.3663,5.150
1775307786.1567285,1830,664,-2.3328,1.3663,-2.3328,1.3663,5.236
1775307786.2339184,1830,664,-2.3328,1.3663,-2.3328,1.3663,5.314
1775307786.3095996,1830,664,-2.3328,1.3663,-2.3328,1.3663,5.389
1775307786.3808274,1830,664,-2.3328,1.3663,-2.3328,1.3663,5.460
1775307786.4521792,1830,664,-2.3328,1.3663,-2.3328,1.3663,5.532
1775307786.5266466,1830,664,-2.3328,1.3663,-2.3328,1.3663,5.606
1775307786.596213,1830,664,-2.3328,1.3663,-2.3328,1.3663,5.676
1775307786.6670535,1830,664,-2.3328,1.3663,-2.3328,1.3663,5.747
1775307786.7484565,1830,664,-2.3328,1.3663,-2.3328,1.3663,5.828
1775307786.8191185,1830,664,-2.3328,1.3663,-2.3328,1.3663,5.899
1775307786.8905525,1830,664,-2.3328,1.3663,-2.3328,1.3663,5.970
1775307786.9672875,1830,664,-2.3328,1.3663,-2.3328,1.3663,6.047
1775307787.0381465,1830,664,-2.3328,1.3663,-2.3328,1.3663,6.118
1775307787.109271,1830,664,-2.3328,1.3663,-2.3328,1.3663,6.189
1775307787.186013,1830,664,-2.3328,1.3663,-2.3328,1.3663,6.266
