timestamp,x,y,z
1.783179867621691942e+09,8.314322515045599127e-04,1.366820370304056530e-02,1.043757294709755229e-02
1.783179867655693769e+09,-3.672264903101183633e-04,9.257024721281849333e-03,2.207177757017176126e-02
1.783179867687716246e+09,-1.529921419569654306e-04,1.548850902124894631e-02,3.290564608807657748e-02
1.783179867720356464e+09,-8.556670337728072286e-05,1.685888051302992380e-02,2.048117282822583402e-02
1.783179867755689621e+09,-1.173275230985918642e-03,2.655806396743715103e-02,1.267138854972487891e-02
1.783179867787779808e+09,-3.411469669098341276e-03,1.675450548023370637e-02,5.246381704934511420e-03
1.783179867819836855e+09,-4.387334687918490080e-03,2.595796516424512396e-02,-3.155642890948303150e-03
1.783179867856776237e+09,-7.280790687657398563e-03,2.535707553536431166e-02,-1.530129413044460651e-02
1.783179867887828112e+09,-5.814967554644348557e-03,3.134738090334020927e-02,-2.617408605069778890e-02
1.783179867919911623e+09,-3.063611570421923176e-03,2.180943209120584161e-02,-1.857753599786537285e-02
1.783179867955938101e+09,-2.719843267319444358e-03,1.349154613480292760e-02,-2.790194464238846678e-02
1.783179867989728212e+09,-1.938238050785788449e-03,2.378039607328934213e-02,-2.084654527532246032e-02
1.783179868019836903e+09,-2.290649254557255553e-03,1.367968638560954769e-02,-1.349117511817415557e-02
1.783179868088254690e+09,-1.542692263075325218e-03,1.512191918088790291e-03,-1.072664283915385729e-02
1.783179868220739365e+09,-5.097071179022754847e-03,-1.039238942861982033e-02,-9.349205551483046051e-03
1.783179868320092678e+09,-5.079012597285948935e-03,-1.028292471252628508e-02,3.150302093362641193e-03
1.783179868555779696e+09,-7.667685613025469402e-03,-2.239732244969146885e-02,4.820673154938290642e-03
1.783179868589034796e+09,-2.789389349292088933e-03,-1.495777286430360203e-02,-3.960290774483123458e-03
1.783179868688062429e+09,-5.280494542032193594e-05,-7.498386751721253934e-03,-1.361009204828660113e-02
1.783179868855821133e+09,-9.623187172337193404e-04,1.973593866656242479e-03,-5.504268964603936318e-03
1.783179869055974483e+09,-1.267162849514064191e-03,1.088951181886927029e-02,3.251499255513557937e-03
1.783179869088612795e+09,4.335398773979131509e-05,1.799501863963052020e-02,1.345171094152229282e-02
1.783179869188355923e+09,6.574284745579123297e-04,1.147819271031926512e-02,2.802584576806026878e-03
1.783179869320273876e+09,1.152224116009237026e-03,-1.014216655095302733e-05,-2.098776359718502495e-03
1.783179869552629948e+09,1.281480468453425562e-03,3.631790056585960068e-03,9.858214167894587682e-03
1.783179869588059902e+09,2.262680267152323253e-03,3.223684149708310950e-05,-2.072019006975716476e-03
1.783179869652115345e+09,6.835725383611290264e-04,-1.024806363655442892e-02,4.861366952412819395e-03
1.783179869788179398e+09,5.916010431845348085e-04,-1.147937372369478570e-02,-7.577500227253531132e-03
1.783179869920305490e+09,1.385317026861820552e-03,-6.254280038407158612e-03,3.750271438754837483e-03
1.783179870152433395e+09,-7.508770689007441060e-03,-6.190357094261296315e-03,1.253327306460205563e-02
1.783179870196286440e+09,-4.312657528971947096e-03,-1.722920923851058855e-02,1.745044745704037864e-02
