timestamp,x,y,z
1.783179855382824659e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179855482729435e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179855582726479e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179855682772160e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179855782701969e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179855882727146e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179855982772827e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179856082643747e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179856182790756e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179856282647848e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179856382623196e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179856482624292e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179856582729578e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179856682698488e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179856782658339e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179856882651091e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179856982733727e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179857082635403e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179857182649612e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179857282763720e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179857382787943e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179857482770681e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179857582638025e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179857682712317e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179857782740593e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179857882723331e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179857982705832e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179858082810879e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179858182817221e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179858282652140e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179858382767916e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179858482885599e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179858582751989e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179858682834864e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179858782774687e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179858882863045e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179858982770443e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179859082736969e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179859182714462e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179859282653809e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179859382624626e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179859482715368e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179859582653999e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179859682724237e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179859782778263e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179859882750034e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179859982765198e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179860082768202e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179860182702541e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179860282655954e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179860382730007e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
