timestamp,x,y,z
1.783179150345384359e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179150445431232e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179150545454025e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179150645476341e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179150745633841e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179150845522642e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179150945502758e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179151045445442e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179151145452738e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179151245439291e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179151345477819e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179151445435286e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179151545509815e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179151645674467e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179151745433092e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179151845402479e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179151945470810e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179152045541048e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179152145464897e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179152245466948e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179152345608234e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179152445406199e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179152545394659e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179152645409346e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179152745560408e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179152845589876e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179152945409536e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179153045393467e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179153145490408e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179153245423317e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179153345399618e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179153445442677e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179153545423508e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179153645451546e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179153745450020e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179153845688105e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179153945422649e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.783179154045407772e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
