timestamp,x,y,z
1.783178393773557186e+09,-1.592381121713343369e-04,3.230680139042428601e-04,1.249480973372640337e-02
1.783178393805783272e+09,-1.474021785341488294e-03,-6.320111787920822989e-03,1.988168690396301119e-03
1.783178393841484308e+09,-5.954573663862268440e-03,-7.395841295126480766e-03,1.360787010184449052e-02
1.783178393873598337e+09,-4.155684887536627292e-03,2.307222942143411296e-03,2.128019332091078339e-02
1.783178393905858755e+09,-5.289113934890354168e-03,-3.172053062800116868e-03,1.010240851996453519e-02
1.783178393942118406e+09,-1.248925572839864814e-02,4.060475323950060375e-03,2.884480057571202176e-03
1.783178393973540783e+09,-1.417079489788449984e-02,1.399306799773560213e-02,1.028488739758611284e-02
1.783178394005681515e+09,-1.615629195523827361e-02,6.041802659766530234e-03,8.463927633527903310e-04
1.783178394038126707e+09,-1.614645354860726884e-02,1.051232543116961682e-02,1.251962407932188416e-02
1.783178394073623896e+09,-1.568127903633847325e-02,1.441829860420681259e-03,2.110797216112197255e-02
1.783178394105644703e+09,-1.623695686807725622e-02,2.776000042866265047e-03,3.352413952756751886e-02
1.783178394137790442e+09,-1.569812100289383686e-02,-2.624975213474180918e-03,4.478420712020612232e-02
1.783178394174106121e+09,-1.581114002431248736e-02,-3.510741564451952141e-03,3.231614212710181427e-02
1.783178394205688953e+09,-1.522548634673021907e-02,5.391908070119865587e-03,4.107113151909955184e-02
1.783178394307119131e+09,-1.363442652021390131e-02,1.769554602670841970e-02,4.260051755984900490e-02
1.783178394438260078e+09,-1.360469677973706604e-02,1.772418779243926240e-02,3.010058572836340346e-02
1.783178394605732679e+09,-6.406376143109482682e-03,1.048938013752995224e-02,3.731804637659464491e-02
1.783178394805936098e+09,-1.033303758956776938e-02,2.167993063103036688e-04,4.325988219988667616e-02
1.783178394838654280e+09,-1.234233058266063360e-02,-9.086342233490217468e-03,3.515653109319345770e-02
1.783178394938125610e+09,-1.295654749289652970e-02,-1.839499907246467184e-02,2.683657643938706927e-02
1.783178395105801821e+09,-1.229893753068647851e-02,-1.557548884711519588e-02,1.467648140576369858e-02
1.783178395305779696e+09,-1.232866727197131328e-02,-1.560413064108838628e-02,2.717641323718266583e-02
1.783178395338177681e+09,-1.272788687060973783e-02,-1.257012120340317285e-02,3.929604237524214616e-02
1.783178395437873363e+09,-1.282017396320008287e-02,-2.433861034475072460e-02,3.508366223777520387e-02
1.783178395705943346e+09,-5.615376890030554513e-03,-3.156134031685085134e-02,4.230675512687566420e-02
1.783178395838110924e+09,-7.800382764489752555e-03,-2.380700175485155751e-02,5.186426436278382401e-02
1.783178395874128103e+09,-7.340308859707345493e-03,-2.826513245170912680e-02,4.019535684357385119e-02
1.783178395974104166e+09,-7.384922663361443394e-03,-2.858189128483179867e-02,2.769945057591312668e-02
1.783178396238248348e+09,-1.304812101565493154e-02,-1.755991342086349327e-02,2.934084887881598103e-02
1.783178396273865938e+09,-1.933731076234183194e-02,-6.941841802311096710e-03,3.132897549285743738e-02
1.783178396338002920e+09,-7.981321986938148816e-03,-2.236691474880238284e-03,2.905893599338103123e-02
1.783178396473997831e+09,-1.271714914866638180e-02,-1.373096859196230174e-02,3.036413124695837296e-02
1.783178396738255978e+09,-1.159031856940933962e-02,-1.325750111841716983e-03,2.931971403811615279e-02
1.783178396773924351e+09,-1.347920434040678073e-02,-1.363245495759012049e-02,3.042747140494155011e-02
1.783178396838063955e+09,-1.148964488580040723e-02,-1.291881556196859335e-03,3.047107532003378444e-02
1.783178396974044800e+09,-7.123356919146122020e-03,-1.037916836628065796e-02,2.308143745180729622e-02
1.783178397238520145e+09,-3.983935898388447916e-04,-6.310837691579534656e-03,1.336168674817509935e-02
1.783178397273983717e+09,-2.838339951648614131e-03,-1.701255783630237217e-02,1.934247663710486273e-02
1.783178397338176250e+09,1.040022934742074363e-03,-7.999047030286973031e-03,1.159877440423776399e-02
1.783178397475099564e+09,2.950053403069415742e-03,3.797882678634206810e-03,7.933500464566433513e-03
1.783178397707132101e+09,2.408683653426793581e-03,1.352135241017231315e-02,1.577002106838252399e-02
1.783178397738268852e+09,1.470265132071055421e-02,1.477809053877259839e-02,1.389146623237054456e-02
