timestamp,preprocessing_time,detection_time,matching_time,pose_estimation_time,fps,detected_keypoints,raw_matches,good_matches,inliners,match_ratio,inliner_ratio,cpu_usage,memory_usage,cpu_temperature,tracking_ok
1.783179879292849064e+09,9.709001000373973511e-03,2.775446499981626403e-02,1.568305099863209762e-02,2.429091800149763003e-02,1.291365087177626769e+01,1.066000000000000000e+03,1.125000000000000000e+03,3.470000000000000000e+02,2.760000000000000000e+02,3.084444444444444655e-01,7.953890489913544304e-01,4.050000000000000000e+01,3.400000000000000000e+01,5.889999999999999858e+01,1.000000000000000000e+00
1.783179879404535770e+09,8.861030999469221570e-03,2.877063699997961521e-02,1.717134600039571524e-02,2.253449700037890580e-02,1.293033596590806589e+01,1.086000000000000000e+03,1.066000000000000000e+03,3.300000000000000000e+02,2.620000000000000000e+02,3.095684803001876317e-01,7.939393939393939448e-01,4.189999999999999858e+01,3.400000000000000000e+01,5.839999999999999858e+01,1.000000000000000000e+00
1.783179879510095596e+09,7.681768000111333095e-03,2.750307899987092242e-02,1.898315600010391790e-02,2.048661700064258184e-02,1.339501828540870321e+01,1.063000000000000000e+03,1.086000000000000000e+03,3.790000000000000000e+02,3.380000000000000000e+02,3.489871086556169399e-01,8.918205804749340659e-01,4.320000000000000284e+01,3.410000000000000142e+01,5.839999999999999858e+01,1.000000000000000000e+00
1.783179879615618467e+09,9.714167999845813029e-03,2.901026300060038920e-02,1.618996999968658201e-02,1.905752499988011550e-02,1.351864219406461842e+01,1.084000000000000000e+03,1.063000000000000000e+03,3.660000000000000000e+02,3.250000000000000000e+02,3.443085606773282903e-01,8.879781420765027189e-01,4.520000000000000284e+01,3.400000000000000000e+01,5.839999999999999858e+01,1.000000000000000000e+00
1.783179879721724987e+09,8.362480999494437128e-03,2.825434799888171256e-02,1.718223500029125717e-02,1.873967699975764845e-02,1.378573692120892780e+01,1.084000000000000000e+03,1.084000000000000000e+03,3.410000000000000000e+02,2.930000000000000000e+02,3.145756457564575781e-01,8.592375366568915096e-01,4.389999999999999858e+01,3.400000000000000000e+01,5.839999999999999858e+01,1.000000000000000000e+00
1.783179879834096909e+09,7.493751998481457122e-03,2.952621900112717412e-02,1.744708399928640574e-02,2.466948700021021068e-02,1.263638737223704389e+01,1.100000000000000000e+03,1.084000000000000000e+03,3.350000000000000000e+02,2.670000000000000000e+02,3.090405904059040365e-01,7.970149253731343419e-01,4.220000000000000284e+01,3.400000000000000000e+01,5.989999999999999858e+01,1.000000000000000000e+00
1.783179879939292431e+09,8.117688001220813021e-03,2.587691599910613149e-02,1.793994699983159080e-02,2.069752200077346060e-02,1.376802228937026484e+01,1.098000000000000000e+03,1.100000000000000000e+03,3.980000000000000000e+02,3.370000000000000000e+02,3.618181818181818166e-01,8.467336683417084897e-01,4.650000000000000000e+01,3.400000000000000000e+01,5.789999999999999858e+01,1.000000000000000000e+00
1.783179880046695948e+09,8.527571999366045929e-03,2.881463599987910129e-02,1.756561900037922896e-02,2.163584200025070459e-02,1.306443776560582748e+01,1.060000000000000000e+03,1.098000000000000000e+03,3.640000000000000000e+02,2.970000000000000000e+02,3.315118397085610180e-01,8.159340659340659219e-01,4.000000000000000000e+01,3.400000000000000000e+01,5.839999999999999858e+01,1.000000000000000000e+00
1.783179880151985884e+09,9.418931000254815444e-03,2.899589300068328157e-02,1.663755700064939447e-02,1.797202099987771362e-02,1.369405257135738552e+01,1.103000000000000000e+03,1.060000000000000000e+03,3.390000000000000000e+02,2.950000000000000000e+02,3.198113207547169656e-01,8.702064896755161705e-01,4.520000000000000284e+01,3.400000000000000000e+01,5.889999999999999858e+01,1.000000000000000000e+00
1.783179880264492273e+09,7.721563999439240433e-03,2.753233799921872560e-02,1.727066000057675410e-02,2.304799000012280885e-02,1.323231746902633965e+01,1.096000000000000000e+03,1.103000000000000000e+03,4.930000000000000000e+02,4.620000000000000000e+02,4.469628286491387215e-01,9.371196754563894116e-01,4.320000000000000284e+01,3.410000000000000142e+01,5.839999999999999858e+01,1.000000000000000000e+00
1.783179880371804714e+09,8.606366998719749972e-03,2.979301200139161665e-02,1.759180399858450983e-02,2.016843599994899705e-02,1.313031778714377751e+01,1.083000000000000000e+03,1.096000000000000000e+03,3.780000000000000000e+02,3.170000000000000000e+02,3.448905109489051046e-01,8.386243386243386055e-01,3.900000000000000000e+01,3.400000000000000000e+01,5.789999999999999858e+01,1.000000000000000000e+00
1.783179880482429981e+09,1.045373200031463057e-02,2.822531099991465453e-02,1.796577999994042329e-02,2.050231999965035357e-02,1.296224281438824555e+01,1.067000000000000000e+03,1.083000000000000000e+03,3.980000000000000000e+02,3.420000000000000000e+02,3.674976915974145775e-01,8.592964824120602474e-01,4.289999999999999858e+01,3.400000000000000000e+01,5.939999999999999858e+01,1.000000000000000000e+00
1.783179880590830088e+09,9.378930999446311034e-03,2.573278899944853038e-02,1.675122200140322093e-02,2.173547099846473429e-02,1.358724949703480966e+01,9.810000000000000000e+02,1.067000000000000000e+03,3.460000000000000000e+02,2.850000000000000000e+02,3.242736644798500656e-01,8.236994219653178684e-01,4.189999999999999858e+01,3.400000000000000000e+01,5.789999999999999858e+01,1.000000000000000000e+00
1.783179880693135262e+09,7.298996000827173702e-03,2.716791700004250742e-02,1.514037299966730643e-02,2.073641000060888473e-02,1.421591495538861594e+01,9.910000000000000000e+02,9.810000000000000000e+02,2.480000000000000000e+02,1.940000000000000000e+02,2.528032619775739120e-01,7.822580645161290036e-01,4.100000000000000000e+01,3.400000000000000000e+01,5.939999999999999858e+01,1.000000000000000000e+00
1.783179880804772377e+09,8.103595999273238704e-03,2.682468100101687014e-02,1.811170499968284275e-02,2.532755199899838772e-02,1.276038620805812407e+01,1.070000000000000000e+03,9.910000000000000000e+02,2.750000000000000000e+02,2.060000000000000000e+02,2.774974772956609326e-01,7.490909090909091406e-01,4.320000000000000284e+01,3.410000000000000142e+01,5.939999999999999858e+01,1.000000000000000000e+00
