timestamp,x,y,z
1.783179156171748400e+09,3.368980074722378610e-04,2.290649211287184867e-03,-1.228370570810741191e-02
1.783179156203973293e+09,-9.352733209370723026e-05,-3.171133938542518033e-03,-2.351908104012440451e-02
1.783179156235761166e+09,4.198742076432263287e-04,-3.283763932259294374e-03,-3.600802548485275423e-02
1.783179156271575212e+09,1.734174897176584546e-03,5.894202263015412696e-03,-2.762425841891593542e-02
1.783179156303799629e+09,2.780853761606695475e-03,-2.833826568314979505e-03,-3.651110128206034450e-02
1.783179156335788965e+09,5.035296762804564175e-03,5.749968426538768981e-03,-4.531371170401322923e-02
1.783179156371664762e+09,6.630768971868804609e-03,1.467317861899930000e-02,-3.670669199384223036e-02
1.783179156403634548e+09,7.135103314436846630e-03,4.133671189245523986e-03,-4.340851488086866494e-02
1.783179156436477661e+09,-8.149066165648224253e-05,1.130533268528061130e-02,-5.067061118775564865e-02
1.783179156471615076e+09,-1.674370222133887785e-03,-1.067355889642214797e-03,-4.987731922776403315e-02
1.783179156503705740e+09,5.542223407893369022e-03,-8.239017505580335798e-03,-4.261522269538924046e-02
1.783179156535952330e+09,4.749921653322670967e-03,-1.462433936908164207e-02,-5.333202831223217422e-02
1.783179156571973801e+09,3.267746449312388703e-03,-2.397596819656922645e-02,-4.517113406359005157e-02
1.783179156603692293e+09,2.780108837995235154e-03,-1.579660800515095276e-02,-5.461095802482316547e-02
1.783179156671700001e+09,1.415748991404259778e-03,-2.530101323490915530e-02,-6.261438250672807238e-02
1.783179156703768492e+09,1.252811174418907211e-04,-3.536604550531909086e-02,-6.991368508039066954e-02
1.783179156835853577e+09,5.661432575915475562e-04,-4.749049134944972883e-02,-6.690478934505421360e-02
1.783179157036444902e+09,5.543328850404348647e-04,-4.899905503165494225e-02,-5.449615943954765757e-02
1.783179157071722746e+09,3.369104221273884351e-04,-4.765569187312831273e-02,-6.692186275553481389e-02
1.783179157135822535e+09,1.490580477743095548e-03,-5.809093565895516453e-02,-7.370601580017768772e-02
1.783179157404076099e+09,2.097429322096640205e-03,-5.562527165303570581e-02,-8.594538814887350830e-02
1.783179157536030293e+09,1.464067913000227390e-03,-5.029248695376851985e-02,-9.723300351602388869e-02
1.783179157571799994e+09,1.676858039820349313e-03,-4.910720389014817250e-02,-8.479114576000439107e-02
1.783179157771880150e+09,6.090968351013023759e-03,-4.384923554632269571e-02,-9.523716888155413229e-02
1.783179157871777058e+09,3.406801625737667077e-03,-3.372691029574521188e-02,-8.841193771239615196e-02
1.783179157904885769e+09,-9.049014169138775224e-03,-3.316946560426005386e-02,-8.752204541551900085e-02
1.783179158136204243e+09,-2.121935155223124425e-02,-3.049355460771888127e-02,-8.850814293619924111e-02
1.783179158236007452e+09,-1.794394658316947333e-02,-3.439555964559914275e-02,-9.992287372465860629e-02
1.783179158503952503e+09,-2.844606604309884990e-02,-3.108188963334997112e-02,-1.058368468307264026e-01
1.783179158536233425e+09,-2.644781590114095304e-02,-1.883464486940083712e-02,-1.073408388726221074e-01
1.783179158571893692e+09,-2.899594486264824716e-02,-3.099181891957086821e-02,-1.059407824775437101e-01
1.783179158604143381e+09,-2.887094161375039145e-02,-1.907595735359702074e-02,-1.097152516227762331e-01
1.783179158836049795e+09,-2.664859957805278470e-02,-6.880384925012349509e-03,-1.081092600239449975e-01
1.783179158873298883e+09,-2.390889171478245007e-02,5.031663369306658626e-03,-1.107259576101681797e-01
1.783179159104045868e+09,-2.645765415195878642e-02,1.086029576991197343e-02,-9.996580638551280651e-02
1.783179159236124277e+09,-2.149294674863827526e-02,2.026875090847312516e-02,-1.065295440634747015e-01
1.783179159268303633e+09,-1.812144131285107693e-02,2.828890365214832558e-02,-1.155050719624105965e-01
