timestamp,preprocessing_time,detection_time,matching_time,pose_estimation_time,fps,detected_keypoints,raw_matches,good_matches,inliners,match_ratio,inliner_ratio,cpu_usage,memory_usage,cpu_temperature,tracking_ok
1.783179157538237333e+09,9.266825998565764166e-03,2.921725700070965104e-02,2.113589700093143620e-02,3.254158499839832075e-02,1.085051018844064252e+01,1.225000000000000000e+03,1.230000000000000000e+03,7.310000000000000000e+02,7.000000000000000000e+02,5.943089430894309411e-01,9.575923392612859519e-01,4.200000000000000000e+01,3.410000000000000142e+01,5.450000000000000000e+01,1.000000000000000000e+00
1.783179157656039715e+09,9.356694999951287173e-03,2.847748900057922583e-02,1.807032500073546544e-02,2.999913599887804594e-02,1.164094957784763906e+01,1.225000000000000000e+03,1.225000000000000000e+03,7.090000000000000000e+02,6.850000000000000000e+02,5.787755102040815780e-01,9.661495063469676126e-01,4.089999999999999858e+01,3.410000000000000142e+01,5.400000000000000000e+01,1.000000000000000000e+00
1.783179157778519869e+09,6.573712000317755155e-03,3.140608099965902511e-02,2.054029399914725218e-02,3.495605399984924588e-02,1.069791702260134869e+01,1.227000000000000000e+03,1.225000000000000000e+03,8.170000000000000000e+02,7.940000000000000000e+02,6.669387755102040849e-01,9.718482252141983357e-01,4.079999999999999716e+01,3.410000000000000142e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.783179157898369789e+09,7.240407001518178731e-03,2.943967999999586027e-02,1.985624699955224060e-02,3.156789399872650392e-02,1.135019309178161073e+01,1.218000000000000000e+03,1.227000000000000000e+03,7.610000000000000000e+02,7.400000000000000000e+02,6.202118989405053240e-01,9.724047306176084593e-01,4.689999999999999858e+01,3.410000000000000142e+01,5.450000000000000000e+01,1.000000000000000000e+00
1.783179158020243168e+09,7.613106001372216269e-03,2.860289499949431047e-02,1.918199600004300009e-02,3.288796900051238481e-02,1.132682854695041996e+01,1.227000000000000000e+03,1.218000000000000000e+03,7.390000000000000000e+02,7.150000000000000000e+02,6.067323481116584372e-01,9.675236806495264297e-01,4.039999999999999858e+01,3.410000000000000142e+01,5.550000000000000000e+01,1.000000000000000000e+00
1.783179158143848896e+09,1.194838499941397458e-02,2.862741299941262696e-02,1.956758300002547912e-02,3.036118700038059615e-02,1.104916604881731779e+01,1.222000000000000000e+03,1.227000000000000000e+03,7.180000000000000000e+02,7.020000000000000000e+02,5.851670741646292084e-01,9.777158774373259087e-01,3.910000000000000142e+01,3.410000000000000142e+01,5.400000000000000000e+01,1.000000000000000000e+00
1.783179158263359070e+09,7.431165000525652431e-03,2.906979599902115297e-02,1.961960100015858188e-02,3.110238100089190993e-02,1.146487341057905063e+01,1.227000000000000000e+03,1.222000000000000000e+03,7.420000000000000000e+02,7.080000000000000000e+02,6.072013093289688745e-01,9.541778975741239677e-01,4.129999999999999716e+01,3.410000000000000142e+01,5.450000000000000000e+01,1.000000000000000000e+00
1.783179158385114193e+09,1.081651099957525730e-02,2.827012100169667974e-02,1.892716499969537836e-02,3.183664999960456043e-02,1.112960517596128618e+01,1.223000000000000000e+03,1.227000000000000000e+03,7.790000000000000000e+02,7.640000000000000000e+02,6.348818255908720287e-01,9.807445442875480923e-01,4.039999999999999858e+01,3.410000000000000142e+01,5.450000000000000000e+01,1.000000000000000000e+00
1.783179158503379107e+09,6.782450998798594810e-03,2.924683000128425192e-02,2.078367899957811460e-02,3.216208999947411940e-02,1.123910579437405133e+01,1.228000000000000000e+03,1.223000000000000000e+03,7.810000000000000000e+02,7.570000000000000000e+02,6.385936222403925111e-01,9.692701664532650252e-01,4.260000000000000142e+01,3.410000000000000142e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.783179158623277426e+09,7.441867999659734778e-03,2.887279799870157149e-02,1.850291200025822036e-02,3.277965600136667490e-02,1.141588557465361831e+01,1.222000000000000000e+03,1.228000000000000000e+03,7.570000000000000000e+02,7.320000000000000000e+02,6.164495114006515175e-01,9.669749009247027294e-01,3.910000000000000142e+01,3.410000000000000142e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.783179158748520851e+09,9.191049000946804881e-03,2.931014500063611194e-02,1.977654399888706394e-02,3.387484599988965783e-02,1.085156765648695654e+01,1.227000000000000000e+03,1.222000000000000000e+03,8.020000000000000000e+02,7.810000000000000000e+02,6.563011456628478069e-01,9.738154613466334375e-01,4.379999999999999716e+01,3.410000000000000142e+01,5.400000000000000000e+01,1.000000000000000000e+00
1.783179158867025375e+09,7.519385000705369748e-03,2.971397299916134216e-02,1.954588000080548227e-02,3.244782699948700611e-02,1.120736180214171362e+01,1.225000000000000000e+03,1.227000000000000000e+03,7.760000000000000000e+02,7.530000000000000000e+02,6.324368378158109483e-01,9.703608247422680355e-01,4.289999999999999858e+01,3.410000000000000142e+01,5.400000000000000000e+01,1.000000000000000000e+00
1.783179158989998102e+09,7.817104000423569232e-03,2.848965499833866488e-02,1.882403700074064545e-02,3.283458199985034298e-02,1.136810893948926804e+01,1.221000000000000000e+03,1.225000000000000000e+03,7.980000000000000000e+02,7.680000000000000000e+02,6.514285714285714679e-01,9.624060150375939315e-01,4.470000000000000284e+01,3.410000000000000142e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.783179159101869822e+09,1.137629900040337816e-02,2.610140799879445694e-02,1.753235000069253147e-02,2.839619400037918240e-02,1.198950903568088933e+01,1.143000000000000000e+03,1.221000000000000000e+03,2.680000000000000000e+02,1.910000000000000000e+02,2.194922194922195036e-01,7.126865671641791078e-01,4.220000000000000284e+01,3.410000000000000142e+01,5.400000000000000000e+01,1.000000000000000000e+00
1.783179159210307837e+09,8.588668999436777085e-03,2.604853800039563794e-02,1.632019899989245459e-02,2.353495900024427101e-02,1.342419454665473744e+01,1.097000000000000000e+03,1.143000000000000000e+03,3.660000000000000000e+02,2.930000000000000000e+02,3.202099737532808632e-01,8.005464480874316946e-01,4.000000000000000000e+01,3.410000000000000142e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.783179159317721367e+09,7.531089000622159801e-03,2.774866499930794816e-02,1.777701399987563491e-02,2.393237999967823271e-02,1.298884357061208839e+01,1.201000000000000000e+03,1.097000000000000000e+03,3.240000000000000000e+02,2.530000000000000000e+02,2.953509571558796676e-01,7.808641975308642236e-01,4.189999999999999858e+01,3.410000000000000142e+01,5.450000000000000000e+01,1.000000000000000000e+00
1.783179159429604769e+09,9.185344999423250556e-03,2.859230200010642875e-02,1.825874899986956734e-02,2.525125200008915272e-02,1.230199205673036289e+01,1.203000000000000000e+03,1.201000000000000000e+03,2.970000000000000000e+02,2.260000000000000000e+02,2.472939217318901040e-01,7.609427609427609207e-01,4.439999999999999858e+01,3.410000000000000142e+01,5.450000000000000000e+01,1.000000000000000000e+00
1.783179159543678522e+09,9.660284000347019173e-03,2.835349099950690288e-02,1.760642299996106885e-02,2.673478900032932870e-02,1.214255549573758763e+01,1.208000000000000000e+03,1.203000000000000000e+03,4.020000000000000000e+02,3.270000000000000000e+02,3.341645885286783080e-01,8.134328358208955390e-01,4.570000000000000284e+01,3.410000000000000142e+01,5.450000000000000000e+01,1.000000000000000000e+00
1.783179159658637047e+09,9.579358998962561600e-03,2.929416299957665615e-02,1.928034700176795013e-02,2.626914599932206329e-02,1.184511119396045942e+01,1.217000000000000000e+03,1.208000000000000000e+03,4.920000000000000000e+02,4.130000000000000000e+02,4.072847682119205559e-01,8.394308943089431319e-01,4.089999999999999858e+01,3.410000000000000142e+01,5.550000000000000000e+01,1.000000000000000000e+00
1.783179159772826672e+09,9.317751000708085485e-03,2.797058800024387892e-02,1.802041799965081736e-02,2.632149800047045574e-02,1.225035986947305844e+01,1.219000000000000000e+03,1.217000000000000000e+03,4.900000000000000000e+02,4.080000000000000000e+02,4.026294165981922912e-01,8.326530612244897878e-01,4.439999999999999858e+01,3.410000000000000142e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.783179159885410547e+09,6.402398999853176065e-03,2.867935699941881467e-02,1.806597299946588464e-02,2.514436500132433139e-02,1.277268174739591799e+01,1.229000000000000000e+03,1.219000000000000000e+03,5.100000000000000000e+02,4.460000000000000000e+02,4.183757178014766431e-01,8.745098039215686292e-01,4.050000000000000000e+01,3.410000000000000142e+01,5.450000000000000000e+01,1.000000000000000000e+00
1.783179159999678373e+09,8.990162999907624908e-03,2.839345299980777781e-02,1.998418900075193960e-02,2.575694999904953875e-02,1.203011064520805995e+01,1.232000000000000000e+03,1.229000000000000000e+03,5.130000000000000000e+02,4.330000000000000000e+02,4.174125305126119012e-01,8.440545808966861685e-01,4.689999999999999858e+01,3.410000000000000142e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.783179160108103991e+09,8.149950999722932465e-03,2.852767300100822467e-02,1.774942199881479610e-02,2.216090299953066278e-02,1.305688444551578975e+01,1.215000000000000000e+03,1.232000000000000000e+03,4.500000000000000000e+02,3.870000000000000000e+02,3.652597402597402843e-01,8.599999999999999867e-01,4.189999999999999858e+01,3.410000000000000142e+01,5.450000000000000000e+01,1.000000000000000000e+00
1.783179160211370468e+09,8.054951998929027468e-03,3.133815600085654296e-02,1.801323300060175825e-02,1.355656799933058210e-02,1.409186875363262104e+01,1.225000000000000000e+03,1.215000000000000000e+03,2.540000000000000000e+02,2.310000000000000000e+02,2.090534979423868400e-01,9.094488188976378451e-01,4.520000000000000284e+01,3.410000000000000142e+01,5.400000000000000000e+01,1.000000000000000000e+00
1.783179160321322203e+09,7.094668999343411997e-03,2.895581600023433566e-02,1.924843999950098805e-02,2.237789900027564727e-02,1.287385282395572084e+01,1.207000000000000000e+03,1.225000000000000000e+03,4.650000000000000000e+02,3.960000000000000000e+02,3.795918367346938771e-01,8.516129032258064058e-01,4.550000000000000000e+01,3.410000000000000142e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.783179160429213285e+09,9.276233999116811901e-03,2.888607600107206963e-02,1.858335499855456874e-02,2.190203600002860185e-02,1.271492983648197495e+01,1.221000000000000000e+03,1.207000000000000000e+03,4.540000000000000000e+02,3.960000000000000000e+02,3.761391880695940104e-01,8.722466960352422971e-01,4.439999999999999858e+01,3.410000000000000142e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.783179160539571762e+09,7.147391001126379706e-03,2.846980299909773748e-02,1.785806900079478510e-02,2.429024599950935226e-02,1.285917128110364516e+01,1.217000000000000000e+03,1.221000000000000000e+03,4.870000000000000000e+02,4.250000000000000000e+02,3.988533988533988772e-01,8.726899383983572900e-01,4.189999999999999858e+01,3.410000000000000142e+01,5.550000000000000000e+01,1.000000000000000000e+00
1.783179160651686192e+09,8.377023001230554655e-03,2.767451699946832377e-02,1.822717499999271240e-02,2.440424499945947900e-02,1.270923208783807823e+01,1.221000000000000000e+03,1.217000000000000000e+03,4.820000000000000000e+02,4.110000000000000000e+02,3.960558751027115632e-01,8.526970954356846155e-01,4.550000000000000000e+01,3.410000000000000142e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.783179160760979891e+09,7.400128000881522894e-03,2.941493899925262667e-02,1.945262300068861805e-02,2.186507300029916223e-02,1.279872823626678446e+01,1.211000000000000000e+03,1.221000000000000000e+03,4.900000000000000000e+02,4.210000000000000000e+02,4.013104013104012990e-01,8.591836734693877320e-01,4.670000000000000284e+01,3.410000000000000142e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.783179160876993418e+09,7.421368998620891944e-03,3.177498300101433415e-02,1.766349699937563855e-02,2.533367700016242452e-02,1.216640833744081185e+01,1.218000000000000000e+03,1.211000000000000000e+03,4.890000000000000000e+02,4.110000000000000000e+02,4.037985136251032170e-01,8.404907975460123026e-01,4.579999999999999716e+01,3.410000000000000142e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.783179160991567850e+09,6.976669999858131632e-03,2.877620700019178912e-02,1.960306500041042455e-02,2.580928200040943921e-02,1.232054752894273797e+01,1.222000000000000000e+03,1.218000000000000000e+03,5.170000000000000000e+02,4.400000000000000000e+02,4.244663382594416889e-01,8.510638297872340496e-01,4.350000000000000000e+01,3.410000000000000142e+01,5.550000000000000000e+01,1.000000000000000000e+00
1.783179161106827974e+09,8.530724000593181700e-03,2.883935399950132705e-02,1.997939399916504044e-02,2.621199900022475049e-02,1.196723786739191731e+01,1.196000000000000000e+03,1.222000000000000000e+03,4.270000000000000000e+02,3.490000000000000000e+02,3.494271685761047297e-01,8.173302107728337429e-01,4.789999999999999858e+01,3.410000000000000142e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.783179161223227024e+09,8.037305000470951200e-03,3.065144299944222439e-02,1.981013600016012788e-02,2.722315299979527481e-02,1.166561172597348772e+01,1.216000000000000000e+03,1.196000000000000000e+03,4.370000000000000000e+02,3.480000000000000000e+02,3.653846153846153633e-01,7.963386727688787081e-01,4.289999999999999858e+01,3.410000000000000142e+01,5.639999999999999858e+01,1.000000000000000000e+00
1.783179161339965582e+09,9.484544998485944234e-03,2.978689800147549249e-02,1.898247999997693114e-02,2.751561199875141028e-02,1.165915146928657187e+01,1.204000000000000000e+03,1.216000000000000000e+03,5.890000000000000000e+02,5.470000000000000000e+02,4.843750000000000000e-01,9.286926994906621324e-01,4.900000000000000000e+01,3.410000000000000142e+01,5.600000000000000000e+01,1.000000000000000000e+00
1.783179161535303831e+09,7.821567000064533204e-03,2.958430800026690122e-02,9.870285199940553866e-02,2.733761400122602936e-02,6.118215885873567572e+00,1.195000000000000000e+03,1.204000000000000000e+03,4.610000000000000000e+02,3.950000000000000000e+02,3.828903654485049657e-01,8.568329718004338291e-01,5.060000000000000142e+01,3.410000000000000142e+01,5.550000000000000000e+01,1.000000000000000000e+00
1.783179161651324749e+09,9.312215001045842655e-03,2.784812599929864518e-02,1.744850000068254303e-02,2.790951399947516620e-02,1.211851593495670265e+01,1.207000000000000000e+03,1.195000000000000000e+03,5.060000000000000000e+02,4.100000000000000000e+02,4.234309623430962399e-01,8.102766798418972183e-01,5.000000000000000000e+01,3.410000000000000142e+01,5.450000000000000000e+01,1.000000000000000000e+00
1.783179161764225960e+09,6.638544999077566899e-03,2.832878700064611621e-02,1.945340000020223670e-02,2.605861200026993174e-02,1.242554859788079824e+01,1.209000000000000000e+03,1.207000000000000000e+03,4.900000000000000000e+02,4.060000000000000000e+02,4.059652029826014696e-01,8.285714285714286254e-01,5.370000000000000284e+01,3.410000000000000142e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.783179161875918150e+09,8.728648001124383882e-03,2.832389799914381001e-02,1.680450800085964147e-02,2.245976899939705618e-02,1.310327082133807153e+01,1.201000000000000000e+03,1.209000000000000000e+03,4.780000000000000000e+02,4.210000000000000000e+02,3.953680727874276379e-01,8.807531380753138572e-01,5.189999999999999858e+01,3.410000000000000142e+01,5.550000000000000000e+01,1.000000000000000000e+00
1.783179161989015579e+09,7.064409001031890512e-03,2.882105899880116340e-02,1.799451100123405922e-02,2.512271699924895074e-02,1.265779588073803552e+01,1.195000000000000000e+03,1.201000000000000000e+03,5.180000000000000000e+02,4.590000000000000000e+02,4.313072439633638400e-01,8.861003861003861060e-01,5.089999999999999858e+01,3.410000000000000142e+01,5.639999999999999858e+01,1.000000000000000000e+00
1.783179162095474720e+09,6.865616000141017139e-03,2.842108200093207415e-02,1.929956899948592763e-02,2.212205099931452423e-02,1.303639587041458192e+01,1.190000000000000000e+03,1.195000000000000000e+03,4.000000000000000000e+02,3.300000000000000000e+02,3.347280334728033324e-01,8.249999999999999556e-01,5.489999999999999858e+01,3.410000000000000142e+01,5.600000000000000000e+01,1.000000000000000000e+00
1.783179162209043503e+09,1.182346000132383779e-02,2.893729799870925490e-02,1.757377600006293505e-02,2.289533700059109833e-02,1.231074218979790125e+01,1.202000000000000000e+03,1.190000000000000000e+03,4.330000000000000000e+02,3.680000000000000000e+02,3.638655462184873790e-01,8.498845265588914621e-01,5.000000000000000000e+01,3.400000000000000000e+01,5.600000000000000000e+01,1.000000000000000000e+00
1.783179162318294764e+09,7.268297000337042846e-03,2.830213900051603559e-02,1.824967399988963734e-02,2.259060100004717242e-02,1.308717046213144819e+01,1.198000000000000000e+03,1.202000000000000000e+03,4.670000000000000000e+02,4.150000000000000000e+02,3.885191347753743640e-01,8.886509635974304544e-01,5.279999999999999716e+01,3.410000000000000142e+01,5.600000000000000000e+01,1.000000000000000000e+00
1.783179162428866625e+09,9.027699999933247454e-03,2.815788199950475246e-02,1.888790700104436837e-02,2.194342399889137596e-02,1.281773350873325690e+01,1.198000000000000000e+03,1.198000000000000000e+03,4.440000000000000000e+02,3.780000000000000000e+02,3.706176961602671294e-01,8.513513513513513153e-01,5.289999999999999858e+01,3.410000000000000142e+01,5.550000000000000000e+01,1.000000000000000000e+00
1.783179162539840221e+09,1.104330300040601287e-02,2.843736000068020076e-02,1.701606099959462881e-02,2.276170900040597189e-02,1.261695395853066870e+01,1.202000000000000000e+03,1.198000000000000000e+03,4.160000000000000000e+02,3.370000000000000000e+02,3.472454090150250416e-01,8.100961538461538547e-01,5.370000000000000284e+01,3.410000000000000142e+01,5.600000000000000000e+01,1.000000000000000000e+00
1.783179162652218819e+09,8.121970000502187759e-03,2.870733800045854878e-02,1.758829399841488339e-02,2.374391900048067328e-02,1.279401919522316611e+01,1.196000000000000000e+03,1.202000000000000000e+03,5.010000000000000000e+02,4.400000000000000000e+02,4.168053244592346274e-01,8.782435129740518986e-01,5.100000000000000000e+01,3.410000000000000142e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.783179162761611700e+09,8.443245000307797454e-03,2.849711799899523612e-02,1.867076100097619928e-02,1.991822799936926458e-02,1.323988586589030803e+01,1.204000000000000000e+03,1.196000000000000000e+03,4.540000000000000000e+02,3.930000000000000000e+02,3.795986622073578842e-01,8.656387665198237436e-01,5.200000000000000000e+01,3.410000000000000142e+01,5.600000000000000000e+01,1.000000000000000000e+00
1.783179162875956535e+09,9.126643000854528509e-03,2.866433799863443710e-02,1.849878200118837412e-02,2.543004600011045113e-02,1.223693511068240269e+01,1.189000000000000000e+03,1.204000000000000000e+03,3.720000000000000000e+02,2.950000000000000000e+02,3.089700996677741118e-01,7.930107526881720048e-01,5.089999999999999858e+01,3.410000000000000142e+01,5.600000000000000000e+01,1.000000000000000000e+00
1.783179162985916615e+09,7.994008999958168715e-03,2.787058899957628455e-02,1.692472900140273850e-02,2.644681099991430528e-02,1.262050404310787677e+01,1.188000000000000000e+03,1.189000000000000000e+03,4.730000000000000000e+02,4.000000000000000000e+02,3.978132884777123568e-01,8.456659619450317411e-01,4.350000000000000000e+01,3.410000000000000142e+01,5.639999999999999858e+01,1.000000000000000000e+00
1.783179163099009991e+09,7.984047000718419440e-03,3.152259699891146738e-02,1.944056700085639022e-02,2.197296099984669127e-02,1.235785806283117161e+01,1.200000000000000000e+03,1.188000000000000000e+03,4.370000000000000000e+02,3.820000000000000000e+02,3.678451178451178638e-01,8.741418764302059108e-01,4.779999999999999716e+01,3.410000000000000142e+01,5.639999999999999858e+01,1.000000000000000000e+00
1.783179163208627462e+09,8.288819999506813474e-03,2.810738200059859082e-02,1.765170100043178536e-02,2.289818999997805804e-02,1.299611144640318194e+01,1.195000000000000000e+03,1.200000000000000000e+03,4.400000000000000000e+02,3.840000000000000000e+02,3.666666666666666408e-01,8.727272727272726849e-01,4.189999999999999858e+01,3.410000000000000142e+01,5.600000000000000000e+01,1.000000000000000000e+00
1.783179163316544294e+09,7.039001999146421440e-03,2.837167600046086591e-02,1.780630900066171307e-02,2.230932699967524968e-02,1.324041843218693515e+01,1.194000000000000000e+03,1.195000000000000000e+03,4.860000000000000000e+02,4.410000000000000000e+02,4.066945606694560844e-01,9.074074074074074403e-01,3.850000000000000000e+01,3.410000000000000142e+01,5.550000000000000000e+01,1.000000000000000000e+00
1.783179163426931143e+09,7.796158999553881586e-03,2.924888699999428354e-02,1.962465699944004882e-02,2.054633000079775229e-02,1.295067826137574230e+01,1.177000000000000000e+03,1.194000000000000000e+03,4.820000000000000000e+02,4.300000000000000000e+02,4.036850921273031911e-01,8.921161825726141581e-01,4.320000000000000284e+01,3.410000000000000142e+01,5.600000000000000000e+01,1.000000000000000000e+00
1.783179163541168451e+09,8.490150999932666309e-03,2.966319600091082975e-02,1.797458599867240991e-02,2.463861100113717839e-02,1.238136424398589952e+01,1.189000000000000000e+03,1.177000000000000000e+03,4.930000000000000000e+02,4.330000000000000000e+02,4.188615123194562306e-01,8.782961460446246926e-01,4.050000000000000000e+01,3.410000000000000142e+01,5.500000000000000000e+01,1.000000000000000000e+00
1.783179163654331207e+09,7.220371000585146248e-03,2.915034999932686333e-02,1.757538700076111127e-02,2.374856700043892488e-02,1.287089494853652383e+01,1.186000000000000000e+03,1.189000000000000000e+03,4.680000000000000000e+02,4.090000000000000000e+02,3.936080740117746113e-01,8.739316239316239354e-01,3.950000000000000000e+01,3.410000000000000142e+01,5.600000000000000000e+01,1.000000000000000000e+00
1.783179163764654398e+09,8.294543000374687836e-03,2.838293400054681115e-02,1.986009899883356411e-02,2.104749000136507675e-02,1.288907842116886826e+01,1.191000000000000000e+03,1.186000000000000000e+03,4.940000000000000000e+02,4.410000000000000000e+02,4.165261382799325673e-01,8.927125506072874916e-01,4.679999999999999716e+01,3.410000000000000142e+01,5.600000000000000000e+01,1.000000000000000000e+00
1.783179163873522997e+09,8.052989998759585433e-03,2.747761300088313874e-02,1.840415399965422694e-02,2.316640800017921720e-02,1.296997263279736501e+01,1.188000000000000000e+03,1.191000000000000000e+03,4.710000000000000000e+02,4.210000000000000000e+02,3.954659949622166271e-01,8.938428874734607454e-01,4.150000000000000000e+01,3.410000000000000142e+01,5.550000000000000000e+01,1.000000000000000000e+00
1.783179163980206490e+09,8.303357999466243200e-03,2.889735300050233491e-02,1.716180000039457809e-02,2.100267599962535314e-02,1.326872578449453677e+01,1.195000000000000000e+03,1.188000000000000000e+03,4.310000000000000000e+02,3.800000000000000000e+02,3.627946127946127808e-01,8.816705336426914341e-01,3.239999999999999858e+01,3.410000000000000142e+01,5.600000000000000000e+01,1.000000000000000000e+00
1.783179164092077971e+09,9.479880000071716495e-03,2.755416699983470608e-02,1.892838799903984182e-02,2.187292400049045682e-02,1.284763137030352453e+01,1.187000000000000000e+03,1.195000000000000000e+03,4.360000000000000000e+02,3.680000000000000000e+02,3.648535564853556679e-01,8.440366972477064689e-01,4.420000000000000284e+01,3.410000000000000142e+01,5.600000000000000000e+01,1.000000000000000000e+00
1.783179164207641602e+09,1.025388700145413168e-02,2.777759099990362301e-02,1.868064999871421605e-02,2.741787300146825146e-02,1.188636619630721647e+01,1.190000000000000000e+03,1.187000000000000000e+03,4.440000000000000000e+02,3.500000000000000000e+02,3.740522325189553632e-01,7.882882882882883413e-01,4.350000000000000000e+01,3.410000000000000142e+01,5.550000000000000000e+01,1.000000000000000000e+00
1.783179164316828489e+09,7.974972000738489442e-03,2.790197799913585186e-02,1.753699800065078307e-02,2.367886499996529892e-02,1.297137775986509389e+01,1.193000000000000000e+03,1.190000000000000000e+03,4.430000000000000000e+02,3.660000000000000000e+02,3.722689075630252198e-01,8.261851015801354725e-01,4.320000000000000284e+01,3.410000000000000142e+01,5.639999999999999858e+01,1.000000000000000000e+00
1.783179164425247192e+09,7.620440001119277440e-03,2.842343399970559403e-02,1.849255999877641443e-02,1.972698900135583244e-02,1.346557914502691133e+01,1.195000000000000000e+03,1.193000000000000000e+03,4.390000000000000000e+02,3.910000000000000000e+02,3.679798826487845620e-01,8.906605922551252830e-01,4.420000000000000284e+01,3.410000000000000142e+01,5.639999999999999858e+01,1.000000000000000000e+00
