timestamp,pixel_x,pixel_y,world_x_m,world_y_m,elapsed_time
1783179880.0686946,1299,451,1.0496413893665089,-0.27044714032288447,22.63798689842224
1783179880.1498263,1300,452,1.0514906892118265,-0.2681583725206182,22.71911859512329
1783179880.2136662,1300,453,1.0516273161819103,-0.2642446395973412,22.782958507537842
1783179880.2896612,1300,454,1.0507317357397183,-0.26212557165455413,22.85895347595215
1783179880.3669157,1299,456,1.046487551644878,-0.2566185679855425,22.93620800971985
1783179880.4343367,1299,457,1.0482722523947514,-0.25360791502589375,23.003628969192505
1783179880.496883,1299,459,1.0476725028232403,-0.24767600360408504,23.06617522239685
1783179880.5709245,1299,460,1.0485684469982464,-0.24683565468058197,23.140216827392578
1783179880.6419375,1300,461,1.049812387915549,-0.24413700707310704,23.21122980117798
1783179880.7118342,1300,462,1.0504286800511609,-0.23993942784241537,23.281126499176025
1783179880.7838643,1300,463,1.0512644181923598,-0.23740592837765395,23.353156566619873
1783179880.8572032,1300,464,1.0517983615915278,-0.2347504196281596,23.42649555206299
1783179880.9288054,1300,466,1.0504518687706994,-0.22976323146669014,23.49809765815735
1783179881.002476,1300,466,1.0524521719006272,-0.22788830250697956,23.571768283843994
1783179881.07903,1301,468,1.0535250072431042,-0.22371832649225054,23.648322343826294
1783179881.1549988,1300,469,1.0521395753206801,-0.22091415393531255,23.7242910861969
1783179881.2291963,1300,471,1.0531227001159735,-0.21552255461879,23.79848861694336
1783179881.3049848,1301,471,1.0542467996120755,-0.21421397839782075,23.874277114868164
1783179881.378309,1301,473,1.053914253613153,-0.21010080174540546,23.947601318359375
1783179881.4566884,1301,474,1.0546581530610153,-0.2073658302684669,24.025980710983276
1783179881.5322754,1301,476,1.053795527986879,-0.2023948295107403,24.10156774520874
1783179881.6101544,1300,477,1.052509424852983,-0.19734224398391736,24.179446697235107
1783179881.6761582,1300,478,1.0524550500954921,-0.1959493337351743,24.245450496673584
1783179881.7529714,1300,478,1.0526644885593381,-0.19458537985197086,24.322263717651367
1783179881.8168714,1300,480,1.053199932634443,-0.18890392726230198,24.38616371154785
