x,y,z
0.0006253926845542879,0.009619190225230475,0.007958018811295714
-0.0003566105766221486,-0.002841713841808622,0.007850597085898676
0.0006110897975441078,0.005497356277073285,0.01711199360792543
-0.0004160958433943637,0.01793973727794164,0.01773009124445214
-0.00024800630071196113,0.014381474784575037,0.005748417157166121
0.0008849318674959656,0.005811936778949452,-0.0032809499013356155
-0.001000884444382589,-0.006509610771678038,-0.004215381704881663
-0.0035748110036857438,-0.015607234641680795,-0.012392064527840481
-0.0038853186158720717,-0.014748953209264382,7.456845807611232e-05
0.0033324428076351364,-0.021971451808282676,0.007284938352922704
0.004870746796745507,-0.029887083772378285,-0.002266312426220045
0.00594707748756965,-0.01876968632998116,0.003345726984882836
0.007797638362732718,-0.028364708559119968,0.011140659497076119
0.009714436823055483,-0.040610559466905866,0.009523557395542791
0.00723512722039062,-0.04969460699654243,0.017744451773494475
0.008389920900869418,-0.03775393460018809,0.021256829070777306
-0.002810153478170138,-0.03278619223916487,0.018780971696355876
-0.01344582032876878,-0.03670100807588334,0.013507755637094197
-0.0012871520519219803,-0.03380016468841502,0.013551268565981824
0.010820957943618549,-0.031728575343173894,0.011237788520557896
0.012161149534110169,-0.02545303197127708,0.0005106527477517463
0.017338952389047212,-0.01410865883229621,-0.00035280291351565455
0.019044830612049583,-0.0018778608267711345,-0.0022886643848843606
0.021240735806861203,0.010284609472066235,-0.004160112114664148
0.02229600912146899,0.022680011961444323,-0.005380929610359549
0.02244676509088188,0.03511305535586082,-0.006664169490601253
0.020137783218918768,0.023008017795748736,-0.004569732004491615
0.02005426305178611,0.03545930296211716,-0.00566906002080686
0.018796747520236714,0.023583614862322112,-0.009361848512488728
0.019774897877971813,0.034125157970384914,-0.016007831568329016
0.01786634421656902,0.026592320065229543,-0.006216826716108773
0.015876627645262785,0.038684100914933996,-0.008682564708797809
0.013732485043124607,0.044414066346494314,-0.01958303023348161
0.014200337585039732,0.056895455275060985,-0.02007905887466742
0.01555296027970852,0.06861852852798538,-0.0242009474408996
0.01598211178301426,0.08064120885364752,-0.027595205353042822
0.017251166337000905,0.09251715963752793,-0.03128319850892797
0.014608566138111467,0.08051034130779498,-0.029024221354192192
0.015861449678842093,0.06813035721277323,-0.027834147137861698
0.015726033375543444,0.08026761491792464,-0.0308205559885624
0.01754091659651918,0.06902702614410382,-0.025662517319448516
0.016804935578192372,0.0755735870623353,-0.036285646429298726
0.018171488996203473,0.08771552319559746,-0.038923053999528376
0.023878356426676656,0.08815139849843526,-0.050035734902504944
0.015681997871369202,0.08153804359667832,-0.056768731514433804
0.0194812114682008,0.09312480211772396,-0.059518822971208606
0.02011229088403119,0.10490940708351021,-0.06363887449652735
0.018339900273770027,0.09599296087207204,-0.05505950281305379
0.018830621548762985,0.10805988008668656,-0.05828419710836862
0.017779041317387636,0.10544481227070125,-0.07046227574724996
0.012447145641098029,0.11077283723981562,-0.06049066412095518
0.008663498048571684,0.12249358829186731,-0.05835571548658505
0.010261966000817668,0.1345250471170345,-0.05536591637227183
0.008342032359088633,0.14531066423572242,-0.06138541121656097
0.018600856554053084,0.15237478736840407,-0.06033436863744091
0.020675745000773835,0.1644604737830181,-0.06275945045488106
0.017467932970039818,0.17651380585538093,-0.0635823282883579
0.01765027264111011,0.17581743507337305,-0.051103072702453775
0.018335561515652327,0.18828849948639917,-0.051605995722986964
0.019876446382877833,0.2003494972512051,-0.05450565203767346
0.03083121049948155,0.2061957684147227,-0.05594240414997161
0.03320338893614372,0.21814951637099111,-0.05872281405907561
0.030300816481031573,0.22915123405911783,-0.05354717100206483
0.03317241356201414,0.24118909348196668,-0.05530611122851395
0.03144869852734251,0.2533985286154973,-0.057357574169772316
0.03340264564959133,0.265387057217673,-0.06030838297385822
0.035985533718522526,0.2772824004129869,-0.06315082901364001
0.03485609023259418,0.2894909408482504,-0.06071651230198749
0.036675072212854154,0.3011932749894962,-0.06471609730572501
0.03703344022371329,0.31308321450766574,-0.0685567887308546
0.032662749464794756,0.3014858039311506,-0.06692978835911587
0.03474747715658375,0.3137669715631616,-0.06796749354149366
0.038007600629773305,0.3256051704854796,-0.0703081432835923
0.03571722456700362,0.3378539650986971,-0.07129364214929763
0.03524790477983845,0.3499726976884709,-0.0743211922075014
