timestamp,frame_x,frame_y,world_x_m,world_y_m,world_x_smooth_m,world_y_smooth_m,time_elapsed
1777125626.7872841,1330,283,-0.1074,-0.0286,-0.1074,-0.0286,0.000
1777125628.3375616,1330,283,-0.1074,-0.0286,-0.1074,-0.0286,1.550
1777125628.4645715,1330,283,-0.1074,-0.0286,-0.1074,-0.0286,1.677
1777125628.5476587,1330,283,-0.1074,-0.0286,-0.1074,-0.0286,1.760
1777125628.6289558,1330,283,-0.1074,-0.0286,-0.1074,-0.0286,1.842
1777125628.7095819,1330,283,-0.1074,-0.0286,-0.1074,-0.0286,1.922
1777125628.804681,1330,283,-0.1074,-0.0286,-0.1074,-0.0286,2.017
1777125628.9015048,1330,283,-0.1074,-0.0286,-0.1074,-0.0286,2.114
1777125628.994209,1330,283,-0.1074,-0.0286,-0.1074,-0.0286,2.207
1777125629.0834107,1330,283,-0.1074,-0.0286,-0.1074,-0.0286,2.296
1777125629.172941,1330,283,-0.1074,-0.0286,-0.1074,-0.0286,2.386
1777125629.27096,1330,283,-0.1074,-0.0286,-0.1074,-0.0286,2.484
1777125629.3637714,1330,283,-0.1074,-0.0286,-0.1074,-0.0286,2.576
1777125629.4535165,1330,283,-0.1074,-0.0286,-0.1074,-0.0286,2.666
1777125629.5374424,1330,283,-0.1074,-0.0286,-0.1074,-0.0286,2.750
1777125629.6069405,1330,283,-0.1074,-0.0286,-0.1074,-0.0286,2.820
1777125629.6753025,1330,283,-0.1074,-0.0286,-0.1074,-0.0286,2.888
1777125629.7475965,1330,283,-0.1074,-0.0286,-0.1074,-0.0286,2.960
1777125629.81855,1330,283,-0.1074,-0.0286,-0.1074,-0.0286,3.031
1777125629.8985066,1330,283,-0.1074,-0.0286,-0.1074,-0.0286,3.111
1777125629.9746196,1330,283,-0.1074,-0.0286,-0.1074,-0.0286,3.187
1777125630.0612807,1330,283,-0.1074,-0.0286,-0.1074,-0.0286,3.274
1777125630.1506212,1330,283,-0.1074,-0.0286,-0.1074,-0.0286,3.363
1777125630.233992,1330,283,-0.1074,-0.0286,-0.1074,-0.0286,3.447
1777125630.3148005,1330,283,-0.1074,-0.0286,-0.1074,-0.0286,3.528
1777125630.3902473,1330,283,-0.1074,-0.0286,-0.1074,-0.0286,3.603
1777125630.4663427,1330,283,-0.1074,-0.0286,-0.1074,-0.0286,3.679
1777125630.5426888,1330,283,-0.1074,-0.0286,-0.1074,-0.0286,3.755
1777125630.6264832,1330,283,-0.1074,-0.0286,-0.1074,-0.0286,3.839
1777125630.6996322,1330,283,-0.1074,-0.0286,-0.1074,-0.0286,3.912
1777125630.774298,1330,283,-0.1074,-0.0286,-0.1074,-0.0286,3.987
1777125630.8504293,1330,283,-0.1074,-0.0286,-0.1074,-0.0286,4.063
1777125630.9329789,1330,283,-0.1074,-0.0286,-0.1074,-0.0286,4.146
1777125631.0152605,1330,283,-0.1074,-0.0286,-0.1074,-0.0286,4.228
1777125631.0958536,1330,283,-0.1074,-0.0286,-0.1074,-0.0286,4.309
