timestamp,frame_x,frame_y,world_x_m,world_y_m,world_x_smooth_m,world_y_smooth_m,time_elapsed
1777127141.589664,1325,283,,,-0.0742,-0.0195,0.000
1777127143.3698468,1325,283,,,-0.0742,-0.0195,1.780
1777127143.487873,1325,283,,,-0.0742,-0.0195,1.898
1777127143.5897324,1325,283,,,-0.0742,-0.0195,2.000
1777127143.6878338,1325,283,,,-0.0742,-0.0195,2.098
1777127143.79095,1325,283,,,-0.0742,-0.0195,2.201
1777127143.9144642,1325,283,,,-0.0742,-0.0195,2.325
1777127144.0402358,1325,283,,,-0.0742,-0.0195,2.451
1777127144.1545887,1325,283,,,-0.0742,-0.0195,2.565
1777127144.2477403,1325,283,,,-0.0742,-0.0195,2.658
1777127144.3490064,1325,283,,,-0.0742,-0.0195,2.759
1777127144.4403515,1325,283,,,-0.0742,-0.0195,2.851
1777127144.5207608,1325,283,,,-0.0742,-0.0195,2.931
1777127144.5952277,1325,283,,,-0.0742,-0.0195,3.006
1777127144.676798,1325,283,,,-0.0742,-0.0195,3.087
1777127144.7580948,1325,283,,,-0.0742,-0.0195,3.168
1777127144.8423483,1325,283,,,-0.0742,-0.0195,3.253
1777127144.9221058,1325,283,,,-0.0742,-0.0195,3.332
1777127144.9972982,1325,283,,,-0.0742,-0.0195,3.408
1777127145.0751727,1325,283,,,-0.0742,-0.0195,3.486
1777127145.160598,1325,283,,,-0.0742,-0.0195,3.571
1777127145.2410831,1325,283,,,-0.0742,-0.0195,3.651
1777127145.3398063,1325,283,,,-0.0742,-0.0195,3.750
1777127145.4319115,1325,283,,,-0.0742,-0.0195,3.842
1777127145.512315,1325,283,,,-0.0742,-0.0195,3.923
1777127145.5893073,1325,283,,,-0.0742,-0.0195,4.000
1777127145.6694674,1325,283,,,-0.0742,-0.0195,4.080
1777127145.7470617,1325,283,,,-0.0742,-0.0195,4.157
1777127145.8317335,1325,283,,,-0.0742,-0.0195,4.242
1777127145.9107084,1325,283,,,-0.0742,-0.0195,4.321
1777127146.001007,1325,283,,,-0.0742,-0.0195,4.411
1777127146.0788093,1325,283,,,-0.0742,-0.0195,4.489
1777127146.1895123,1325,283,,,-0.0742,-0.0195,4.600
1777127146.3088548,1325,283,,,-0.0742,-0.0195,4.719
1777127146.3947139,1325,283,,,-0.0742,-0.0195,4.805
1777127146.4717245,1325,283,,,-0.0742,-0.0195,4.882
1777127146.544311,1325,283,,,-0.0742,-0.0195,4.955
1777127146.6280441,1325,283,,,-0.0742,-0.0195,5.038
1777127146.7423732,1325,283,,,-0.0742,-0.0195,5.153
1777127146.8242753,1325,283,,,-0.0742,-0.0195,5.235
1777127146.913019,1325,283,,,-0.0742,-0.0195,5.323
1777127147.0160766,1325,283,,,-0.0742,-0.0195,5.426
1777127147.0945182,1325,283,,,-0.0742,-0.0195,5.505
1777127147.1760406,1325,283,,,-0.0742,-0.0195,5.586
1777127147.2473054,1325,283,,,-0.0742,-0.0195,5.658
1777127147.3223464,1325,283,,,-0.0742,-0.0195,5.733
1777127147.3972743,1325,283,,,-0.0742,-0.0195,5.808
1777127147.4657402,1325,283,,,-0.0742,-0.0195,5.876
1777127147.5420873,1325,283,,,-0.0742,-0.0195,5.952
1777127147.6126916,1325,283,,,-0.0742,-0.0195,6.023
1777127147.6828482,1325,283,,,-0.0742,-0.0195,6.093
1777127147.7516391,1325,283,,,-0.0742,-0.0195,6.162
1777127147.8187315,1325,283,,,-0.0742,-0.0195,6.229
1777127147.8925102,1325,283,,,-0.0742,-0.0195,6.303
1777127147.9637036,1325,283,,,-0.0742,-0.0195,6.374
1777127148.0328758,1325,283,,,-0.0742,-0.0195,6.443
1777127148.1051345,1325,283,,,-0.0742,-0.0195,6.515
1777127148.1803405,1325,283,,,-0.0742,-0.0195,6.591
1777127148.2508566,1325,283,,,-0.0742,-0.0195,6.661
1777127148.321314,1325,283,,,-0.0742,-0.0195,6.732
1777127148.3961697,1325,283,,,-0.0742,-0.0195,6.807
1777127148.465463,1325,283,,,-0.0742,-0.0195,6.876
1777127148.5402784,1325,283,,,-0.0742,-0.0195,6.951
1777127148.6089716,1325,283,,,-0.0742,-0.0195,7.019
1777127148.6792572,1325,283,,,-0.0742,-0.0195,7.090
1777127148.7542052,1325,283,,,-0.0742,-0.0195,7.165
1777127148.8289042,1325,283,,,-0.0742,-0.0195,7.239
1777127148.9040942,1325,283,,,-0.0742,-0.0195,7.314
1777127148.9743884,1325,283,,,-0.0742,-0.0195,7.385
1777127149.048587,1325,283,,,-0.0742,-0.0195,7.459
1777127149.125675,1325,283,,,-0.0742,-0.0195,7.536
1777127149.2067537,1325,283,,,-0.0742,-0.0195,7.617
1777127149.281342,1325,283,,,-0.0742,-0.0195,7.692
1777127149.3592176,1325,283,,,-0.0742,-0.0195,7.770
1777127149.4328954,1325,283,,,-0.0742,-0.0195,7.843
1777127149.507423,1325,283,,,-0.0742,-0.0195,7.918
1777127149.580657,1325,283,,,-0.0742,-0.0195,7.991
1777127149.6600294,1325,283,,,-0.0742,-0.0195,8.070
1777127149.7350824,1325,283,,,-0.0742,-0.0195,8.145
1777127149.8038554,1325,283,,,-0.0742,-0.0195,8.214
1777127149.8782072,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,8.289
1777127149.954324,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,8.365
1777127150.0297842,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,8.440
1777127150.1101103,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,8.520
1777127150.2046845,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,8.615
1777127150.295409,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,8.706
1777127150.379355,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,8.790
1777127150.4575872,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,8.868
1777127150.534168,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,8.945
1777127150.6004071,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,9.011
1777127150.6681886,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,9.079
1777127150.7378492,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,9.148
1777127150.806036,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,9.216
1777127150.873367,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,9.284
1777127150.9456918,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,9.356
1777127151.0122786,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,9.423
1777127151.083236,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,9.494
1777127151.1514142,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,9.562
1777127151.21999,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,9.630
1777127151.2964275,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,9.707
1777127151.3647833,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,9.775
1777127151.4361885,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,9.847
1777127151.5068064,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,9.917
1777127151.5735102,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,9.984
1777127151.6417174,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,10.052
1777127151.708764,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,10.119
1777127151.776257,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,10.187
1777127151.8431091,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,10.253
1777127151.917854,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,10.328
1777127151.9895568,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,10.400
1777127152.0617015,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,10.472
1777127152.1283615,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,10.539
1777127152.199957,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,10.610
1777127152.2700858,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,10.680
1777127152.3396246,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,10.750
1777127152.407316,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,10.818
1777127152.4768147,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,10.887
1777127152.5490806,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,10.959
1777127152.6184063,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,11.029
1777127152.6861153,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,11.096
1777127152.7532206,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,11.164
1777127152.823213,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,11.234
1777127152.890424,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,11.301
1777127152.958983,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,11.369
1777127153.0263588,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,11.437
1777127153.0998712,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,11.510
1777127153.1648402,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,11.575
1777127153.237191,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,11.648
1777127153.3086808,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,11.719
1777127153.3806195,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,11.791
1777127153.450172,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,11.861
1777127153.5171497,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,11.927
1777127153.5842998,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,11.995
1777127153.655139,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,12.065
1777127153.7268958,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,12.137
1777127153.799998,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,12.210
1777127153.8673906,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,12.278
1777127153.9346786,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,12.345
1777127154.006593,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,12.417
1777127154.0749135,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,12.485
1777127154.1436281,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,12.554
1777127154.223744,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,12.634
1777127154.294609,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,12.705
1777127154.360436,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,12.771
1777127154.4274044,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,12.838
1777127154.4951162,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,12.905
1777127154.5621183,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,12.972
1777127154.633663,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,13.044
1777127154.701121,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,13.111
1777127154.770644,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,13.181
1777127154.8361542,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,13.246
1777127154.9001253,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,13.310
1777127154.9677835,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,13.378
1777127155.034329,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,13.445
1777127155.1005824,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,13.511
1777127155.1664402,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,13.577
1777127155.2305758,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,13.641
1777127155.3000238,1325,283,-0.0742,-0.0195,-0.0742,-0.0195,13.710
1777127155.3691998,1325,283,-0.0742,-0.0195,-0.0739,-0.0195,13.780
1777127155.435297,1325,283,-0.0742,-0.0195,-0.0751,-0.0195,13.846
1777127155.5060809,1326,283,-0.0777,-0.0194,-0.0768,-0.0194,13.916
1777127155.5754492,1326,283,-0.0777,-0.0194,-0.0780,-0.0194,13.986
1777127155.6447957,1326,283,-0.0777,-0.0194,-0.0777,-0.0194,14.055
1777127155.7155068,1326,283,-0.0777,-0.0194,-0.0777,-0.0194,14.126
1777127155.7863848,1326,283,-0.0777,-0.0194,-0.0777,-0.0194,14.197
1777127155.8545098,1326,283,-0.0777,-0.0194,-0.0777,-0.0194,14.265
1777127155.9285145,1326,283,-0.0777,-0.0194,-0.0777,-0.0194,14.339
1777127155.9985516,1326,283,-0.0777,-0.0194,-0.0777,-0.0194,14.409
1777127156.0684323,1326,283,-0.0777,-0.0194,-0.0777,-0.0194,14.479
1777127156.1384509,1326,283,-0.0777,-0.0194,-0.0777,-0.0194,14.549
1777127156.2120354,1326,283,-0.0777,-0.0194,-0.0777,-0.0194,14.622
1777127156.2826908,1326,283,-0.0777,-0.0194,-0.0777,-0.0194,14.693
1777127156.3523633,1326,283,-0.0777,-0.0194,-0.0777,-0.0194,14.763
1777127156.423314,1326,283,-0.0777,-0.0194,-0.0777,-0.0194,14.834
1777127156.4939656,1326,283,-0.0777,-0.0194,-0.0777,-0.0194,14.904
1777127156.572298,1326,283,-0.0777,-0.0194,-0.0777,-0.0194,14.983
1777127156.6422276,1326,283,-0.0777,-0.0194,-0.0777,-0.0194,15.053
1777127156.7227428,1326,283,-0.0777,-0.0194,-0.0777,-0.0194,15.133
1777127156.7965038,1326,283,-0.0777,-0.0194,-0.0777,-0.0194,15.207
1777127156.867147,1326,283,-0.0777,-0.0194,-0.0777,-0.0194,15.277
1777127156.937987,1326,283,-0.0777,-0.0194,-0.0777,-0.0194,15.348
1777127157.0073287,1326,283,-0.0777,-0.0194,-0.0777,-0.0194,15.418
1777127157.0778654,1326,283,-0.0777,-0.0194,-0.0777,-0.0194,15.488
1777127157.1478145,1326,283,-0.0777,-0.0194,-0.0777,-0.0194,15.558
1777127157.217334,1326,283,-0.0777,-0.0194,-0.0777,-0.0194,15.628
1777127157.2868643,1326,283,-0.0777,-0.0194,-0.0777,-0.0194,15.697
1777127157.3587663,1326,283,-0.0777,-0.0194,-0.0777,-0.0194,15.769
1777127157.428516,1326,283,-0.0777,-0.0194,-0.0777,-0.0194,15.839
1777127157.4998946,1326,283,-0.0777,-0.0194,-0.0777,-0.0194,15.910
1777127157.570652,1326,283,-0.0777,-0.0194,-0.0777,-0.0194,15.981
1777127157.6405852,1326,283,-0.0777,-0.0194,-0.0777,-0.0194,16.051
1777127157.7099912,1326,283,-0.0777,-0.0194,-0.0777,-0.0194,16.120
1777127157.7807703,1326,283,-0.0777,-0.0194,-0.0777,-0.0194,16.191
1777127157.8565822,1326,283,-0.0777,-0.0194,-0.0777,-0.0194,16.267
1777127157.927113,1326,283,-0.0777,-0.0194,-0.0777,-0.0194,16.337
1777127158.0088074,1326,283,-0.0777,-0.0194,-0.0777,-0.0194,16.419
1777127158.0787039,1326,283,-0.0777,-0.0194,-0.0777,-0.0194,16.489
1777127158.1540296,1326,283,-0.0777,-0.0194,-0.0777,-0.0194,16.564
1777127158.227865,1326,283,-0.0777,-0.0194,-0.0777,-0.0194,16.638
1777127158.3028142,1326,283,-0.0777,-0.0194,-0.0777,-0.0194,16.713
1777127158.3791523,1326,283,-0.0777,-0.0194,-0.0777,-0.0194,16.789
1777127158.4513342,1326,283,-0.0777,-0.0194,-0.0777,-0.0194,16.862
1777127158.5227458,1326,283,-0.0777,-0.0194,-0.0777,-0.0194,16.933
1777127158.5927954,1326,283,-0.0777,-0.0194,-0.0777,-0.0194,17.003
1777127158.6622925,1326,283,-0.0777,-0.0194,-0.0777,-0.0194,17.073
1777127158.7400174,1326,283,-0.0777,-0.0194,-0.0777,-0.0194,17.150
1777127158.8233354,1326,283,-0.0777,-0.0194,-0.0777,-0.0194,17.234
1777127158.8985047,1326,283,-0.0777,-0.0194,-0.0777,-0.0194,17.309
1777127158.9703958,1326,283,-0.0777,-0.0194,-0.0777,-0.0194,17.381
1777127159.042183,1326,283,-0.0777,-0.0194,-0.0726,-0.0160,17.453
1777127159.1153908,1326,283,-0.0777,-0.0194,-0.0931,-0.0296,17.526
1777127159.1851285,1326,283,-0.1377,-0.0589,-0.1223,-0.0488,17.595
1777127159.2556047,1326,283,-0.1377,-0.0589,-0.1429,-0.0623,17.666
1777127159.3270988,1326,283,-0.1377,-0.0589,-0.1377,-0.0589,17.737
1777127159.3965294,1326,283,-0.1377,-0.0589,-0.1377,-0.0589,17.807
1777127159.465939,1326,283,-0.1377,-0.0589,-0.1377,-0.0589,17.876
1777127159.5414195,1326,283,-0.1377,-0.0589,-0.1377,-0.0589,17.952
1777127159.6110318,1326,283,-0.1377,-0.0589,-0.1377,-0.0589,18.021
1777127159.6808589,1326,283,-0.1377,-0.0589,-0.1377,-0.0589,18.091
1777127159.7519555,1326,283,-0.1377,-0.0589,-0.1377,-0.0589,18.162
1777127159.8231757,1326,283,-0.1377,-0.0589,-0.1377,-0.0589,18.234
1777127159.8923259,1326,283,-0.1377,-0.0589,-0.1377,-0.0589,18.303
1777127159.9714742,1326,283,-0.1377,-0.0589,-0.1377,-0.0589,18.382
1777127160.0427833,1326,283,-0.1377,-0.0589,-0.1377,-0.0589,18.453
1777127160.1181371,1326,283,-0.1377,-0.0589,-0.1377,-0.0589,18.528
1777127160.1930482,1326,283,-0.1377,-0.0589,-0.1377,-0.0589,18.603
1777127160.2625456,1326,283,-0.1377,-0.0589,-0.1377,-0.0589,18.673
1777127160.334914,1326,283,-0.1377,-0.0589,-0.1422,-0.0611,18.745
1777127160.407002,1326,283,-0.1377,-0.0589,-0.1242,-0.0523,18.817
1777127160.478395,1326,283,-0.0853,-0.0332,-0.0988,-0.0398,18.889
1777127160.5555882,1326,283,-0.0853,-0.0332,-0.0808,-0.0309,18.966
1777127160.6297476,1326,283,-0.0853,-0.0332,-0.0853,-0.0332,19.040
1777127160.7048118,1326,283,-0.0853,-0.0332,-0.0853,-0.0332,19.115
1777127160.7805073,1326,283,-0.0853,-0.0332,-0.0853,-0.0332,19.191
1777127160.848583,1326,283,-0.0853,-0.0332,-0.0853,-0.0332,19.259
1777127160.9182603,1326,283,-0.0853,-0.0332,-0.0853,-0.0332,19.329
1777127160.9931328,1326,283,-0.0853,-0.0332,-0.0853,-0.0332,19.403
1777127161.0664792,1326,283,-0.0853,-0.0332,-0.0853,-0.0332,19.477
1777127161.1404335,1326,283,-0.0853,-0.0332,-0.0856,-0.0332,19.551
1777127161.2119179,1326,283,-0.0853,-0.0332,-0.0844,-0.0332,19.622
1777127161.2818332,1325,283,-0.0817,-0.0332,-0.0826,-0.0332,19.692
1777127161.353602,1325,283,-0.0817,-0.0332,-0.0814,-0.0332,19.764
1777127161.426333,1325,283,-0.0817,-0.0332,-0.0817,-0.0332,19.837
1777127161.497798,1325,283,-0.0817,-0.0332,-0.0817,-0.0332,19.908
1777127161.569017,1325,283,-0.0817,-0.0332,-0.0817,-0.0332,19.979
1777127161.644534,1325,283,-0.0817,-0.0332,-0.0817,-0.0332,20.055
1777127161.7148645,1325,283,-0.0817,-0.0332,-0.0817,-0.0332,20.125
1777127161.7973075,1325,283,-0.0817,-0.0332,-0.0817,-0.0332,20.208
1777127161.8658614,1325,283,-0.0817,-0.0332,-0.0817,-0.0332,20.276
1777127161.9385536,1325,283,-0.0817,-0.0332,-0.0817,-0.0332,20.349
1777127162.0134528,1325,283,-0.0817,-0.0332,-0.0817,-0.0332,20.424
1777127162.0854335,1325,283,-0.0817,-0.0332,-0.0817,-0.0332,20.496
1777127162.161037,1325,283,-0.0817,-0.0332,-0.0817,-0.0332,20.571
1777127162.2369578,1325,283,-0.0817,-0.0332,-0.0817,-0.0332,20.647
1777127162.308653,1325,283,-0.0817,-0.0332,-0.0817,-0.0332,20.719
1777127162.38014,1325,283,-0.0817,-0.0332,-0.0817,-0.0332,20.790
1777127162.4494069,1325,283,-0.0817,-0.0332,-0.0817,-0.0332,20.860
1777127162.5194197,1325,283,-0.0817,-0.0332,-0.0817,-0.0332,20.930
1777127162.5883973,1325,283,-0.0817,-0.0332,-0.0817,-0.0332,20.999
1777127162.6587396,1325,283,-0.0817,-0.0332,-0.0817,-0.0332,21.069
1777127162.7318301,1325,283,-0.0817,-0.0332,-0.0817,-0.0332,21.142
1777127162.8027618,1325,283,-0.0817,-0.0332,-0.0817,-0.0335,21.213
1777127162.87433,1325,283,-0.0817,-0.0332,-0.0816,-0.0331,21.285
1777127162.9455304,1325,284,-0.0816,-0.0296,-0.0818,-0.0283,21.356
1777127163.0150409,1325,286,-0.0820,-0.0199,-0.0819,-0.0218,21.425
1777127163.0904682,1325,287,-0.0820,-0.0163,-0.0824,-0.0151,21.501
1777127163.1614058,1325,289,-0.0820,-0.0092,-0.0807,-0.0092,21.572
1777127163.239001,1324,291,-0.0783,-0.0021,-0.0802,-0.0027,21.649
1777127163.313756,1325,292,-0.0819,0.0015,-0.0803,0.0018,21.724
1777127163.3871748,1325,293,-0.0818,0.0051,-0.0834,0.0051,21.798
1777127163.4582007,1326,294,-0.0854,0.0087,-0.0836,0.0087,21.869
1777127163.5283878,1325,295,-0.0818,0.0122,-0.0830,0.0122,21.939
1777127163.6041312,1325,296,-0.0818,0.0158,-0.0811,0.0152,22.014
1777127163.6725867,1325,297,-0.0817,0.0194,-0.0826,0.0212,22.083
1777127163.743578,1326,300,-0.0852,0.0301,-0.0840,0.0282,22.154
1777127163.8135607,1326,301,-0.0852,0.0337,-0.0867,0.0340,22.224
1777127163.8919184,1327,302,-0.0888,0.0373,-0.0869,0.0382,22.302
1777127163.963688,1326,304,-0.0851,0.0444,-0.0864,0.0438,22.374
1777127164.0335367,1326,305,-0.0851,0.0479,-0.0851,0.0470,22.444
1777127164.1031945,1326,305,-0.0851,0.0479,-0.0838,0.0497,22.514
1777127164.1758244,1325,307,-0.0814,0.0550,-0.0833,0.0535,22.586
1777127164.246485,1326,308,-0.0850,0.0586,-0.0838,0.0595,22.657
1777127164.318335,1326,310,-0.0849,0.0658,-0.0852,0.0658,22.729
1777127164.3932106,1326,312,-0.0849,0.0729,-0.0849,0.0723,22.804
1777127164.4620857,1326,313,-0.0848,0.0765,-0.0845,0.0771,22.872
1777127164.5339243,1326,314,-0.0848,0.0800,-0.0861,0.0791,22.944
1777127164.6072621,1327,314,-0.0884,0.0801,-0.0840,0.0790,23.018
1777127164.6815135,1326,315,-0.0848,0.0836,-0.0938,0.0890,23.092
1777127164.7560542,1327,317,-0.1149,0.1104,-0.1068,0.1051,23.166
1777127164.828796,1327,319,-0.1147,0.1177,-0.1173,0.1197,23.239
1777127164.904014,1327,321,-0.1145,0.1249,-0.1145,0.1243,23.314
1777127164.986927,1327,322,-0.1144,0.1286,-0.1144,0.1289,23.397
1777127165.057708,1327,323,-0.1143,0.1322,-0.1143,0.1322,23.468
1777127165.1273715,1327,324,-0.1142,0.1358,-0.1142,0.1358,23.538
1777127165.196952,1327,325,-0.1141,0.1395,-0.1141,0.1392,23.607
1777127165.2662194,1327,326,-0.1140,0.1431,-0.1140,0.1437,23.677
1777127165.340008,1327,328,-0.1139,0.1504,-0.1139,0.1504,23.750
1777127165.414272,1327,330,-0.1137,0.1576,-0.1140,0.1570,23.825
1777127165.4845836,1327,331,-0.1136,0.1612,-0.1123,0.1615,23.895
1777127165.5546305,1326,332,-0.1099,0.1648,-0.1117,0.1652,23.965
1777127165.6248353,1327,333,-0.1134,0.1685,-0.1125,0.1672,24.035
1777127165.691955,1327,333,-0.1134,0.1685,-0.1127,0.1703,24.102
1777127165.7619562,1326,335,-0.1096,0.1757,-0.1103,0.1745,24.172
1777127165.8305395,1326,336,-0.1095,0.1793,-0.1101,0.1793,24.241
1777127165.89925,1327,337,-0.1130,0.1830,-0.1121,0.1839,24.310
1777127165.9696307,1327,339,-0.1129,0.1903,-0.1132,0.1893,24.380
1777127166.0405087,1327,340,-0.1128,0.1939,-0.1128,0.1939,24.451
1777127166.1098008,1327,341,-0.1127,0.1975,-0.1126,0.1984,24.520
1777127166.1799557,1327,343,-0.1125,0.2047,-0.1125,0.2038,24.590
