x,y,z
0.0027779823645062303,0.0026636693589353064,-0.011892757440087708
0.002983666929165979,0.00786881514318407,-0.0005299166322360795
-0.003431677333125391,0.007715061897471921,-0.011256972049997205
-0.0032391869494412407,0.018116624583726877,-0.018186650335177378
0.0012812328630929775,0.026767392803439847,-0.010377680241288415
0.0012886994481554027,0.014315301093377506,-0.011471003749818257
0.006309700438218056,0.011553194477610407,-0.0003619841665730497
0.006291733505504952,-0.00038454185498948065,0.0033447837574617474
0.007787169923332463,0.011874632695011681,0.005275148819526154
0.008358309054572391,0.024310309706338473,0.004144778365770058
-0.0007255493343928544,0.022454928073541363,-0.004239198958024706
0.009274786203039809,0.02340646389840739,-0.011678141672736106
0.008148871456213723,0.01171811127677546,-0.00739273282698178
0.0011123092028698872,0.013020830197761037,-0.017641621306603496
0.003344291179106371,0.025246986164622107,-0.01630394917497235
0.001974383894050024,0.03718400936333033,-0.012857091013711422
0.012312916968944512,0.04380773059605266,-0.01520039016031987
0.01826996060081339,0.0537551379299038,-0.019870798975665124
0.02863941997988676,0.05991629018437066,-0.016589866930799675
0.03466261279920129,0.07039905001114753,-0.013414509521708471
0.037752818252815915,0.08251019776048987,-0.013558490242813572
0.03763209897304258,0.0944224616956048,-0.009772543228439103
0.03458204047812323,0.10651748902589792,-0.008961705971628289
0.03746410866509412,0.11816943640143146,-0.005472321309048547
0.03997452541812224,0.12271707185318705,0.005897235389611752
0.04040173271557972,0.13495155544115076,0.008424072396789956
0.0366619676529468,0.14476273801746609,0.015206760192237767
0.03598277953011032,0.1565634264058726,0.01927277261886973
0.03421407202928764,0.1689017453156878,0.020214876783083965
0.03273331723826133,0.16020924202033135,0.011354981089055197
0.033157040621938715,0.1716554396441448,0.016360479910424705
0.035741401930080935,0.18383665609667138,0.0152700477182765
0.03816400830258989,0.19598098339454176,0.016971897548925134
0.03824568678860089,0.2084774717199769,0.017256692487759875
0.0423415316569889,0.2172704237057425,0.025140730170960038
0.04378382590251396,0.2273227334122006,0.032429135817929285
0.04772754594030987,0.23906565543726863,0.03410271120513456
0.048807310444217225,0.25145824190427846,0.03533068077877479
0.04765097343556394,0.2582589746117966,0.04575483155297754
0.04787066591172339,0.27073420437877604,0.04651006494537293
0.04582792780267325,0.2830624814780709,0.04620872662912938
0.04848473312707664,0.2945002817597066,0.041922923298873094
0.05569250205090532,0.3046237870459166,0.043269291695994534
0.05847642688479935,0.3164405823055658,0.040292193728046696
0.05698398594749428,0.3277650870416514,0.04536941861286631
0.05025623672609672,0.33822508848894645,0.04662471146179478
0.05305224021017538,0.35040575436757854,0.046877185757808804
0.058015089802814196,0.36134832903514996,0.04343042154111682
0.05979945845173995,0.3673020959843381,0.05427563650622866
0.05514869156389662,0.3785592911419831,0.05708560528499358
0.052657452209973137,0.39060331978959345,0.05485287144124856
0.05203177590277357,0.3963499756550008,0.04376979986685241
0.049886262243105044,0.40847856667345317,0.04163812187914117
0.052170728691072664,0.4119639481094045,0.029853244735359167
0.05400124627053724,0.42222248604957585,0.022949506275558185
0.052043949992856615,0.43123944721684504,0.014516629981592047
0.05599581198488204,0.4205421654422514,0.01963531628092036
0.0558098102553253,0.43279647215160655,0.017176176099951528
0.05614881687286487,0.44356314367452127,0.01083473629254808
0.05638968614813919,0.4530960542060911,0.00275292963875386
0.05857291834711845,0.4653777595141639,0.0019509247191951012
0.059437187409798566,0.47777708910663047,0.0006244012008674918
0.06367891849891194,0.48950640916135396,0.001449488118416086
0.06687570495129339,0.4977491513965349,0.010286215839820336
0.0689477645178199,0.5092009066652509,0.005723993747659245
0.075672429544216,0.504907613068142,0.015346701805778247
0.07756187985478119,0.5163178239534013,0.020088754639500626
0.07925908258077541,0.5285403609736864,0.01809398856433341
0.0729216648099282,0.5330864698407846,0.008325670891046931
0.07334967206028593,0.5390619787629047,0.019296546102957002
0.0736761727306519,0.5514401444417957,0.021006637252041615
0.06750536541025805,0.554575960671082,0.010598092993082162
0.06880751180155359,0.5655188656566328,0.016497859535314408
0.07015848969007946,0.5773048815460297,0.020436728433817906
0.0720639414778391,0.5893245621177035,0.023290941537188043
0.071309560969492,0.6014723082342845,0.026139304985857224
0.07238139288661265,0.6138092986951238,0.027842197440066604
0.0751116818443793,0.624846967573769,0.022649376633175216
0.07350325037738763,0.6370475353254303,0.02045641180146606
0.0767788328592259,0.643832897536021,0.030430348791228988
0.07048397942708168,0.6490320175070773,0.02096493956635205
0.07237389162779967,0.6537644265606863,0.03237907713442505
0.07270299373054878,0.6618722251225874,0.041887247004889154
0.07468898357380972,0.669065162315175,0.051915581806138755
0.0772700870447904,0.6760854787053333,0.061930723475339705
0.07765633887803752,0.6830454637597867,0.07230662910150551
0.07830182607072637,0.6897967401976348,0.08280680113551674
0.07733598733688796,0.6972656689662957,0.09278338665306164
0.07699899343526152,0.6999328444891243,0.10499086836882474
0.07468225767412952,0.6972896717602404,0.09299518692347217
0.08004808491969669,0.7084745730258899,0.09453007507848588
0.08526123309569396,0.7198231912192024,0.09399908430878025
0.0874972655629454,0.7198406875868806,0.10629745219572016
0.09058683860896656,0.722742488694881,0.11805687772262864
0.09588077213979372,0.7340646537682198,0.11787564355573638
0.09209847791141283,0.7411409744892864,0.1274605241195494
0.09968654435639168,0.7506484951098886,0.12458332074206488
0.10171861901507784,0.7628141028469632,0.12661276918170528
0.10446788869308221,0.7682443177847726,0.13753084053001569
0.11144327783121805,0.7786154089337748,0.1377163526607971
0.11421928862962273,0.7802149539458088,0.14979878700995114
0.1170941055096297,0.7917029019073649,0.15380034664826767
0.12460952084841875,0.8016911683503691,0.15385571585496932
0.12793372488483848,0.803436424442394,0.1657785405495415
0.13089412355644084,0.8115515029254101,0.17481355803262724
0.13624341528986952,0.8226267301526946,0.17704389877222015
0.13937336187303045,0.8345492825872517,0.1791190319804252
0.1428565404865449,0.8396950587488076,0.16827290573915737
0.14692829251207074,0.8419814289879162,0.1798678764839391
0.14772303791881675,0.8541700854293502,0.18252400786080003
0.15009242524162691,0.864264893027966,0.17554325838374277
0.15372859830264274,0.8649232783384978,0.1874845637668748
0.1608992728132654,0.8726691483361403,0.19418030308694448
0.16066892342396702,0.8680656151177736,0.18256116279748055
0.16389478188461049,0.8797710854096434,0.18553198800910908
0.16550531545990504,0.8915613832074746,0.18935887439902283
0.1684359940718711,0.9024064604496485,0.18387750390573862
0.17480265475866863,0.9105785775616922,0.19087265462650424
0.17929756251308304,0.9101608942565931,0.2025290410706792
0.17864297140520913,0.8988159119826853,0.20773604478550498
0.17861041511189815,0.8908510864641792,0.217369865136099
0.18205129710992984,0.8898910536569491,0.22934854069246424
0.17494436189422155,0.8796088208310248,0.22921754468790886
0.17190166263063655,0.8853276938634428,0.2399080298233207
