x,y,z
0.04486059476991301,0.003536032547226012,-0.00015333204039468174
0.018916577594677693,0.029553292662420055,-0.026134289469046675
0.02227611646472024,-0.012884179077100447,-0.04072108112924651
-0.003667900710515115,0.01313308103809357,-0.06670203855789852
-0.0320260446786142,-0.02031189202995617,-0.056590191685937326
-0.034761703569817615,0.022957648526149448,-0.04453768030886272
-0.060705720745053024,0.048974908641343434,-0.07051863773751474
-0.040716813543669746,0.08909395732570595,-0.07450681044644239
-0.050067015566563323,0.13289254657669947,-0.07011849621956297
-0.05197855553191935,0.17735207201301362,-0.07680404877253713
-0.052688354328524284,0.2220740574061777,-0.08174775266354402
-0.03700415752927425,0.2631844210383252,-0.09117876389219805
-0.0386196977386321,0.30782634420751337,-0.08574841163951263
-0.03749584919622944,0.3512587859736708,-0.09746847847733739
-0.02746528444724636,0.3950780411451823,-0.09953261195907052
-0.01265990735735098,0.4352713450530504,-0.11332750703644442
-0.011940147934673026,0.48022976945298135,-0.11512250615877279
0.0038309612404383575,0.4951522293500065,-0.07570687085996791
0.01058502162643612,0.5395980777756119,-0.07769413682868011
-0.019672035193454233,0.564291009181678,-0.05533860840340592
-0.013357964190846117,0.6069891527837303,-0.06806657133203395
-0.02162229841635421,0.6503419231396687,-0.07685509124578323
-0.017662165027694025,0.6950644460218935,-0.07989043152207581
-0.007453473519250288,0.7388420812277249,-0.07781648034844843
0.018356795322000637,0.774687403174982,-0.06921747361279408
0.018518147691611822,0.8196319837321049,-0.06699067232908915
0.014689562279040018,0.8547622364369497,-0.0391301755884999
0.026117231061564987,0.8980307146152694,-0.04384686747256166
0.05782534966714663,0.9112056433389636,-0.07293322969990015
0.06808335521432594,0.927110195124242,-0.032106540454953536
0.06094775411726083,0.9506063310210652,0.005603070984327764
0.06863067869837935,0.9946387869975575,0.01081032463275995
0.06850820587975627,1.0378759812259952,-0.0016608435427170657
0.05537703650562167,0.9965266011464049,0.010289100302396081
0.05847146735049172,1.0388688444285246,0.025207509452975924
0.09449282944005977,1.0520334490980916,0.048747999191004684
0.11686346093008086,1.0908026923757883,0.044111122827282925
0.12548839901841513,1.134135487378269,0.0355741842515756
0.13789740253264868,1.1771874678734249,0.031385675301071725
0.14855506296472884,1.2161660453867673,0.01158454479923367
0.15509020834633694,1.2606783995820647,0.010613875528248991
0.1620664319350215,1.3028953045224996,-0.0033168545922780987
0.1983528413291717,1.3260712070287966,-0.016400204174809998
0.21628658037781187,1.3625883148575841,-0.03563251655673571
0.2371968879250159,1.3997591860752712,-0.04998819038973556
0.23850840910327042,1.3581538928410661,-0.032892006982471834
0.2815244660976023,1.371294697845843,-0.03428415801120939
0.29091445541480715,1.4104196823528632,-0.05443518001874554
0.29748504212011245,1.4489876636685939,-0.07666889782700931
0.306326114546734,1.488295316858981,-0.09671244639036203
0.323258082175069,1.518627224198247,-0.06810678489835667
0.3084184802686813,1.5385630464145534,-0.10562143813972026
0.32337473103320385,1.5748146448298912,-0.12769250914685065
0.3395259299156131,1.6084860134200243,-0.15279983301715283
0.35182750646178595,1.6486137215749865,-0.1690306140429947
0.3554788817219985,1.6151662999591923,-0.13914855511184993
0.3701234759217711,1.646810044741677,-0.16759515907198838
0.3859689219302138,1.6759728457480507,-0.19798352655456578
0.40486169574136055,1.7139741552820105,-0.21294893905890463
0.41616524625338897,1.7472576146858685,-0.2410459331318255
0.42872128352717837,1.7738267930072027,-0.27512561463427426
0.44021709614916116,1.8093661429550056,-0.3002214488991051
0.4696169410662189,1.8347493940988617,-0.32294455784618536
0.4970501516245528,1.8699032498766033,-0.3168926670325752
0.5021218586608983,1.8805401945522473,-0.3603223020264912
0.5170658371452606,1.919076652403153,-0.3425285131279944
0.5231170324150827,1.9445620548486875,-0.3791191854092687
0.5192830526766048,1.98024950837777,-0.3519768520538899
0.5201589646485644,1.9788620783290176,-0.30700677515738917
0.5026838973220022,1.9697661056032991,-0.34746521435250766
0.5192298722482778,2.0039067738238745,-0.3716653277239706
0.519457767004822,2.0297938311222183,-0.4084730487674172
0.5089934082625797,2.0700863537027674,-0.3913847539370484
0.5213993170091837,2.0931799130415745,-0.4279604418353769
0.5404133520835676,2.1309460987846713,-0.4125597378057555
0.5508870585504652,2.1705229936073014,-0.3938789758019249
0.566246096411738,2.1817958490781213,-0.4346468882516688
0.5766071895165737,2.2041585580198526,-0.47229734639576487
0.589296774144568,2.22612786107785,-0.5094635160277683
0.6008753829306073,2.2488271229365298,-0.546553667411268
0.6092861499979636,2.2739989057464913,-0.582894283084462
0.6168530985382299,2.298742923891771,-0.6197110571937591
0.6141928641064168,2.332857271456723,-0.6489366357677656
0.618517772133965,2.292587529949315,-0.6293243159284461
0.6012085811774603,2.255028472295807,-0.611584273746655
0.6151038696565891,2.2840206893651613,-0.643070339037276
