x,y,z
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0055779298135165715,0.0,0.0
0.015002295173909587,-8.818822840081506e-05,0.0
0.022118948860769393,-0.00010298645840470888,0.0
0.029812607730961865,-0.00012698356652428666,0.0
0.038083291016418774,-0.00015278045775283277,0.0
0.046353853608857194,-0.00020437398924318586,0.0
0.05443219542255929,-0.00022957095276874255,0.0
0.06212585429275176,-0.00025356806088832034,0.0
0.07020419610645386,-0.000278765024413877,0.0
0.07866703790116447,-0.0003403571580637658,0.0
0.08597601382784732,-0.00036315441077736473,0.0
0.0936696726980398,-0.0003871515188969425,0.0
0.10155567303998708,-0.0004117485547195098,0.0
0.10982632503460504,-0.00044614436631389045,0.0
0.11828916682931565,-0.0005077364999637793,0.0
0.1257904842277533,-0.0005311336803803676,0.0
0.1334841139901886,-0.0005631297841890939,0.0
0.14213944747292834,-0.0005991254009739109,0.0
0.1504099519541228,-0.0006593177134044841,0.0
0.15791124097249723,-0.0006905139146179921,0.0
0.16541255837093488,-0.0007139110950345805,0.0
0.17387555110961372,-0.0007491068092241793,0.0
0.18233832429372634,-0.0008194976288858917,0.0
0.19003195405616166,-0.0008514937326946179,0.0
0.19772558381859698,-0.0008834898365033441,0.0
0.20599623581321494,-0.0009178856480977248,0.0
0.2142667402944094,-0.000978077960528298,0.0
0.2221527108009056,-0.0010108739669322422,0.0
0.22965402819934325,-0.0010342711473488306,0.0
0.23753999870583944,-0.001067067153752775,0.0
0.24561834051954154,-0.0010922641172783317,0.0
0.25408118231425214,-0.0011538562509282205,0.0
0.2617748411844446,-0.0011778533590477984,0.0
0.2692760937142189,-0.0012168485473366155,0.0
0.2769697234766542,-0.0012488446511453417,0.0
0.2860097384475157,-0.001286440073120595,0.0
0.29370339731770817,-0.001310437181240173,0.0
0.3013969896559382,-0.0013504322461517803,0.0
0.30909064852613066,-0.0013744293542713583,0.0
0.3181306976986068,-0.0014026259563118622,0.0
0.326016668205103,-0.0014354219627158067,0.0
0.3335179856035407,-0.0014588191431323951,0.0
0.3414039561100369,-0.0014916151495363396,0.0
0.3498669808672486,-0.0015180119684678752,0.0
0.3579451480349269,-0.0015768044596791329,0.0
0.36544646543336456,-0.0016002016400957213,0.0
0.3731400951957999,-0.0016321977439044475,0.0
0.3817954286785396,-0.0016681933606892646,0.0
0.3898735958462179,-0.0017269858519005222,0.0
0.3977595961881652,-0.0017515828877230895,0.0
0.4054532259506005,-0.0017835789915318157,0.0
0.41314685571303583,-0.001815575095340542,0.0
0.4214175077076538,-0.0018499709069349226,0.0
0.4296880121888482,-0.0019101632193654957,0.0
0.43738164195128354,-0.001942159323174222,0.0
0.44526761245777974,-0.0019749553295781664,0.0
0.4535382957432367,-0.0020007522208067125,0.0
0.4618087331731649,-0.002069543249112477,0.0
0.4696947335151122,-0.0020941402849350443,0.0
0.47719602253348664,-0.002125336486148552,0.0
0.4846973399319243,-0.0021487336665651407,0.0
0.4939296956468467,-0.002187128991135612,0.0
0.5014309846652211,-0.00221832519234912,0.0
0.5093169850071684,-0.0022429222281716873,0.0
0.5168182740255428,-0.0022741184293851953,0.0
0.5252812987827545,-0.002300515248316731,0.0
0.5333594659504328,-0.0023593077395279885,0.0
0.5414377379055744,-0.002401302557685176,0.0
0.548939055304012,-0.0024246997381017644,0.0
0.55720970729863,-0.002459095549696145,0.0
0.5666343579129618,-0.002508089504212864,0.0
0.5747082684730167,-0.0022393710377619164,0.0
0.5812422559042453,-0.0019674817604242913,0.0
0.5904689237194856,-0.0016411885257152231,0.0
0.5975806084512785,-0.001374882382545676,0.0
0.6058458566629499,-0.0010739845802993006,0.0
0.6133419567856505,-0.00079328351047194,0.0
0.6216072049973219,-0.0004923857082255647,0.0
0.6298733515230924,-0.00021726918304959466,0.0
0.6373697394360036,5.563812596455969e-05,0.0
0.6471679857789865,0.0005246035255822253,0.0
0.654246989645634,0.0012558236991937147,0.0
0.6607469577937304,0.001975079984753242,0.0
0.6691643240416748,0.0028533910237331637,0.0
0.6768147983249616,0.0036677655769070485,0.0
0.6844685932242269,0.004450316733106724,0.0
0.6938295458613006,0.005545307754196548,0.0
0.7034915183266391,0.007239960527733479,0.0
0.7106237030247883,0.00883795622329946,0.0
0.7181416128882397,0.010473191361470105,0.0
0.7252836272585187,0.012026664742732219,0.0
0.7326135893753839,0.013621019002448598,0.0
0.7414451310317942,0.015551603385541575,0.0
0.7519306673264199,0.018015692558315803,0.0
0.7589277753302881,0.020128067618233995,0.0
0.7670847595846484,0.023022838983295883,0.0
0.7733008367614784,0.025607407917859443,0.0
0.7793471134620741,0.028099285441017304,0.0
0.7871783954586047,0.03130779087564631,0.0
0.7956546161087493,0.03496723751931675,0.0
0.8023708132938272,0.03830834594487056,0.0
0.8104261741604734,0.04281933558750053,0.0
0.8178812584488194,0.04758425021291562,0.0
0.8236790845071194,0.051711257807287705,0.0
0.8293160346802387,0.055732587501575566,0.0
0.8357548854917147,0.060285697058232286,0.0
0.8424928995594687,0.06508194912736742,0.0
0.8495599309379179,0.07007926449442968,0.0
0.8556711529993692,0.07442935358038945,0.0
0.8616212670709953,0.07867409047991553,0.0
0.8685210779896525,0.08357471228944198,0.0
0.8751266582270714,0.08822514786828836,0.0
0.8827763446106596,0.0937304850825333,0.0
0.8889342224321679,0.09865695919113665,0.0
0.8961414043114613,0.10502449666915166,0.0
0.901712492749455,0.1103307134276475,0.0
0.9067660195081929,0.11506443997901399,0.0
0.9133636794432118,0.12124458297663135,0.0
0.9191358723685853,0.12661779386395308,0.0
0.9250316535871129,0.1321404748405473,0.0
0.9303555302591751,0.1371482673674231,0.0
0.936391687221001,0.14280244074822196,0.0
0.9428678061128833,0.1488309212559488,0.0
0.9483371254081109,0.15396481418305658,0.0
0.953952155140042,0.15922451035124155,0.0
0.9594268091286747,0.1643527141152219,0.0
0.9661582790304932,0.17067135156396993,0.0
0.971347120413145,0.1755419679307132,0.0
0.9772429016316726,0.18106464890730742,0.0
0.9828579313636037,0.1863243450754924,0.0
0.9888940883254296,0.19197851845629124,0.0
0.9949478516374066,0.19761383719177503,0.0
1.0005628813693377,0.20287353335996,0.0
1.0061779111012688,0.20813322952814498,0.0
1.012354443806393,0.21391889531314845,0.0
1.0175685345877326,0.218762472091755,0.0
1.0238915916233449,0.22467305946580315,0.0
1.0302345548476668,0.23084148800707188,0.0
1.035221692300732,0.23591843972149082,0.0
1.041096770311488,0.2417398077613475,0.0
1.0465337346940125,0.24718337102223173,0.0
