timestamp,frame_x,frame_y,world_x_m,world_y_m,world_x_smooth_m,world_y_smooth_m,time_elapsed
1782565154.8709512,1117,224,,,-0.0198,-0.5757,13.000
1782565154.9445174,1127,223,,,-0.0198,-0.5757,13.074
1782565155.021996,1137,220,,,-0.0198,-0.5757,13.151
1782565155.113596,1148,218,,,-0.0198,-0.5757,13.243
1782565155.2113705,1159,217,,,-0.0198,-0.5757,13.340
1782565155.302423,1168,214,,,-0.0198,-0.5757,13.431
1782565155.3854754,1178,213,,,-0.0198,-0.5757,13.515
1782565155.4712718,1187,211,,,-0.0198,-0.5757,13.600
1782565155.5566227,1196,209,,,-0.0198,-0.5757,13.686
1782565155.6301992,1206,206,,,-0.0198,-0.5757,13.759
1782565155.704174,1216,204,,,-0.0198,-0.5757,13.833
1782565155.788171,1226,201,,,-0.0198,-0.5757,13.917
1782565155.8681927,1236,197,,,-0.0198,-0.5757,13.997
1782565155.9423623,1245,193,,,-0.0198,-0.5757,14.071
1782565156.0268888,1255,187,,,-0.0198,-0.5757,14.156
1782565156.104293,1264,181,,,-0.0177,-0.5742,14.233
1782565156.1828766,1273,175,-0.0198,-0.5757,-0.0242,-0.5785,14.312
1782565156.2601905,1280,170,-0.0437,-0.5925,-0.0411,-0.5911,14.389
1782565156.3296418,1286,165,-0.0642,-0.6094,-0.0645,-0.6091,14.459
1782565156.4024835,1292,160,-0.0846,-0.6263,-0.0846,-0.6266,14.532
1782565156.4760876,1298,154,-0.1050,-0.6467,-0.1047,-0.6470,14.605
1782565156.5508437,1304,147,-0.1252,-0.6706,-0.1255,-0.6709,14.680
1782565156.624031,1311,140,-0.1489,-0.6944,-0.1492,-0.6928,14.753
1782565156.701231,1319,135,-0.1760,-0.7108,-0.1751,-0.7121,14.830
1782565156.7719839,1327,129,-0.2030,-0.7307,-0.2045,-0.7307,14.901
1782565156.8526332,1337,123,-0.2367,-0.7503,-0.2351,-0.7490,14.982
1782565156.9228497,1346,118,-0.2670,-0.7664,-0.2676,-0.7671,15.052
